Date of Reading,(CUS) LR0430 (Flow) (Flow (m3/hr)),(IN) LR0401 (Flow) (Flow (m3/hr)),Peacehaven WWTW trunk main (Balance) (Flow (m3/hr))
08/06/2024 17:15:00,3.6,5.52,1.92
08/06/2024 17:30:00,3.2,5,1.8
08/06/2024 17:45:00,3,4.56,1.56
08/06/2024 18:00:00,2.8,4.32,1.52
08/06/2024 18:15:00,2.6,4.2,1.6
08/06/2024 18:30:00,3,4.4,1.4
08/06/2024 18:45:00,4,6.28,2.28
08/06/2024 19:00:00,10.2,15.2,5
08/06/2024 19:15:00,14.8,21.16,6.36
08/06/2024 19:30:00,12,17.36,5.36
08/06/2024 19:45:00,10.4,15.08,4.68
08/06/2024 20:00:00,9.4,13.64,4.24
08/06/2024 20:15:00,8.8,12.68,3.88
08/06/2024 20:30:00,12,17.4,5.4
08/06/2024 20:45:00,17.4,24.6,7.2
08/06/2024 21:00:00,16.2,22.52,6.32
08/06/2024 21:15:00,11.2,16.08,4.88
08/06/2024 21:30:00,9.2,13.32,4.12
08/06/2024 21:45:00,8,11.68,3.68
08/06/2024 22:00:00,6.2,9,2.8
08/06/2024 22:15:00,4.4,6.56,2.16
08/06/2024 22:30:00,3.4,5.28,1.88
08/06/2024 22:45:00,2.8,4.2,1.4
08/06/2024 23:00:00,2.4,3.64,1.24
08/06/2024 23:15:00,2.2,3.4,1.2
08/06/2024 23:30:00,2,3.28,1.28
08/06/2024 23:45:00,2.2,3.24,1.04
09/06/2024 00:00:00,2.2,3.32,1.12
09/06/2024 00:15:00,2,3.28,1.28
09/06/2024 00:30:00,2,3.16,1.16
09/06/2024 00:45:00,2,3.2,1.2
09/06/2024 01:00:00,2.2,3.12,0.92
09/06/2024 01:15:00,2,3.16,1.16
09/06/2024 01:30:00,2,3.12,1.12
09/06/2024 01:45:00,2,3.12,1.12
09/06/2024 02:00:00,2,3.12,1.12
09/06/2024 02:15:00,2,3.08,1.08
09/06/2024 02:30:00,2,3.12,1.12
09/06/2024 02:45:00,2,3.08,1.08
09/06/2024 03:00:00,1.8,3.08,1.28
09/06/2024 03:15:00,2,3.08,1.08
09/06/2024 03:30:00,2,3.12,1.12
09/06/2024 03:45:00,2.2,3.2,1
09/06/2024 04:00:00,2,3.2,1.2
09/06/2024 04:15:00,2.2,3.36,1.16
09/06/2024 04:30:00,2,3.16,1.16
09/06/2024 04:45:00,2,3.12,1.12
09/06/2024 05:00:00,2,3.08,1.08
09/06/2024 05:15:00,1.8,3.08,1.28
09/06/2024 05:30:00,2,3.08,1.08
09/06/2024 05:45:00,2,3.04,1.04
09/06/2024 06:00:00,2,3.04,1.04
09/06/2024 06:15:00,2,3.04,1.04
09/06/2024 06:30:00,1.8,3.08,1.28
09/06/2024 06:45:00,2,3.12,1.12
09/06/2024 07:00:00,2,3.04,1.04
09/06/2024 07:15:00,2,3.12,1.12
09/06/2024 07:30:00,2,3.12,1.12
09/06/2024 07:45:00,2,2.96,0.96
09/06/2024 08:00:00,1.8,3.04,1.24
09/06/2024 08:15:00,2,3,1
09/06/2024 08:30:00,1.8,3,1.2
09/06/2024 08:45:00,2,3.08,1.08
09/06/2024 09:00:00,2,3.08,1.08
09/06/2024 09:15:00,2.8,4.2,1.4
09/06/2024 09:30:00,5.8,8.84,3.04
09/06/2024 09:45:00,10,14.96,4.96
09/06/2024 10:00:00,12.8,18.6,5.8
09/06/2024 10:15:00,12,17.36,5.36
09/06/2024 10:30:00,8.4,12.24,3.84
09/06/2024 10:45:00,6,8.96,2.96
09/06/2024 11:00:00,4.8,7.32,2.52
09/06/2024 11:15:00,4,5.92,1.92
09/06/2024 11:30:00,3.2,5.2,2
09/06/2024 11:45:00,3.2,4.84,1.64
09/06/2024 12:00:00,3,4.4,1.4
09/06/2024 12:15:00,2.6,4.08,1.48
09/06/2024 12:30:00,2.6,4.04,1.44
09/06/2024 12:45:00,3.4,5.12,1.72
09/06/2024 13:00:00,4.6,7.2,2.6
09/06/2024 13:15:00,6.4,9.68,3.28
09/06/2024 13:30:00,5.6,8.72,3.12
09/06/2024 13:45:00,5,7.68,2.68
09/06/2024 14:00:00,4.4,6.72,2.32
09/06/2024 14:15:00,4,5.92,1.92
09/06/2024 14:30:00,3.4,5.32,1.92
09/06/2024 14:45:00,3.2,5,1.8
09/06/2024 15:00:00,3,4.6,1.6
09/06/2024 15:15:00,2.8,4.28,1.48
09/06/2024 15:30:00,2.6,4.04,1.44
09/06/2024 15:45:00,2.8,4.32,1.52
09/06/2024 16:00:00,3.8,5.68,1.88
09/06/2024 16:15:00,5.2,8.12,2.92
09/06/2024 16:30:00,6.6,10,3.4
09/06/2024 16:45:00,5.8,8.76,2.96
09/06/2024 17:00:00,5,7.72,2.72
09/06/2024 17:15:00,5.6,8.68,3.08
09/06/2024 17:30:00,8,12.12,4.12
09/06/2024 17:45:00,9,13.32,4.32
09/06/2024 18:00:00,8.6,12.8,4.2
09/06/2024 18:15:00,8.4,12.32,3.92
09/06/2024 18:30:00,8,12.12,4.12
09/06/2024 18:45:00,9,13.28,4.28
09/06/2024 19:00:00,13,18.92,5.92
09/06/2024 19:15:00,14.8,21,6.2
09/06/2024 19:30:00,12.8,18.36,5.56
09/06/2024 19:45:00,10.8,15.6,4.8
09/06/2024 20:00:00,7.8,11.52,3.72
09/06/2024 20:15:00,6,8.88,2.88
09/06/2024 20:30:00,4.8,7.2,2.4
09/06/2024 20:45:00,4,6.04,2.04
09/06/2024 21:00:00,3.6,5.52,1.92
09/06/2024 21:15:00,3.4,4.96,1.56
09/06/2024 21:30:00,2.6,4.2,1.6
09/06/2024 21:45:00,2.4,3.68,1.28
09/06/2024 22:00:00,2.2,3.36,1.16
09/06/2024 22:15:00,2.2,3.32,1.12
09/06/2024 22:30:00,2,3.24,1.24
09/06/2024 22:45:00,2,3.2,1.2
09/06/2024 23:00:00,2.2,3.24,1.04
09/06/2024 23:15:00,2,3.16,1.16
09/06/2024 23:30:00,2,3.2,1.2
09/06/2024 23:45:00,2,3.16,1.16
10/06/2024 00:00:00,2,3.16,1.16
10/06/2024 00:15:00,2.2,3.12,0.92
10/06/2024 00:30:00,2,3.16,1.16
10/06/2024 00:45:00,2,3.12,1.12
10/06/2024 01:00:00,2,3.12,1.12
10/06/2024 01:15:00,2,3.12,1.12
10/06/2024 01:30:00,2,3.12,1.12
10/06/2024 01:45:00,2,3.12,1.12
10/06/2024 02:00:00,2,3.08,1.08
10/06/2024 02:15:00,1.8,3.12,1.32
10/06/2024 02:30:00,2,3.08,1.08
10/06/2024 02:45:00,2,3.08,1.08
10/06/2024 03:00:00,2,3.08,1.08
10/06/2024 03:15:00,2,3.12,1.12
10/06/2024 03:30:00,2,3.08,1.08
10/06/2024 03:45:00,2,3.08,1.08
10/06/2024 04:00:00,2,3.08,1.08
10/06/2024 04:15:00,2,3.16,1.16
10/06/2024 04:30:00,2.2,3.4,1.2
10/06/2024 04:45:00,2,3.24,1.24
10/06/2024 05:00:00,2,3.2,1.2
10/06/2024 05:15:00,2,3.16,1.16
10/06/2024 05:30:00,2,3.12,1.12
10/06/2024 05:45:00,2,3.12,1.12
10/06/2024 06:00:00,2.4,3.48,1.08
10/06/2024 06:15:00,2.8,4.52,1.72
10/06/2024 06:30:00,4.2,6.48,2.28
10/06/2024 06:45:00,5,7.6,2.6
10/06/2024 07:00:00,4.2,6.76,2.56
10/06/2024 07:15:00,4,6.04,2.04
10/06/2024 07:30:00,3.6,5.56,1.96
10/06/2024 07:45:00,3.4,5.16,1.76
10/06/2024 08:00:00,3,4.8,1.8
10/06/2024 08:15:00,3,4.48,1.48
10/06/2024 08:30:00,2.6,4.12,1.52
10/06/2024 08:45:00,2.4,3.88,1.48
10/06/2024 09:00:00,2.6,3.84,1.24
10/06/2024 09:15:00,3,4.68,1.68
10/06/2024 09:30:00,4,6.32,2.32
10/06/2024 09:45:00,6,9.2,3.2
10/06/2024 10:00:00,5.8,8.92,3.12
10/06/2024 10:15:00,5.2,7.84,2.64
10/06/2024 10:30:00,4.4,6.88,2.48
10/06/2024 10:45:00,4,6.16,2.16
10/06/2024 11:00:00,3.6,5.6,2
10/06/2024 11:15:00,3.4,5.2,1.8
10/06/2024 11:30:00,3.2,4.76,1.56
10/06/2024 11:45:00,2.8,4.4,1.6
10/06/2024 12:00:00,2.6,4.12,1.52
10/06/2024 12:15:00,2.8,4.2,1.4
10/06/2024 12:30:00,3.4,5.44,2.04
10/06/2024 12:45:00,5.2,7.84,2.64
10/06/2024 13:00:00,7,10.84,3.84
10/06/2024 13:15:00,6.4,9.64,3.24
10/06/2024 13:30:00,5.6,8.64,3.04
10/06/2024 13:45:00,4.6,7.2,2.6
10/06/2024 14:00:00,4.2,6.4,2.2
10/06/2024 14:15:00,3.6,5.56,1.96
10/06/2024 14:30:00,3.4,5.12,1.72
10/06/2024 14:45:00,3.6,5.6,2
10/06/2024 15:00:00,5.2,7.96,2.76
10/06/2024 15:15:00,6.8,10.52,3.72
10/06/2024 15:30:00,9.2,13.64,4.44
10/06/2024 15:45:00,12.6,18.36,5.76
10/06/2024 16:00:00,14.4,20.72,6.32
10/06/2024 16:15:00,16,22.56,6.56
10/06/2024 16:30:00,14,20.04,6.04
10/06/2024 16:45:00,12.6,17.84,5.24
10/06/2024 17:00:00,9.4,13.72,4.32
10/06/2024 17:15:00,7,10.2,3.2
10/06/2024 17:30:00,5.6,8.16,2.56
10/06/2024 17:45:00,4.4,6.76,2.36
10/06/2024 18:00:00,3.6,5.52,1.92
10/06/2024 18:15:00,3.8,5.56,1.76
10/06/2024 18:30:00,4.8,7.52,2.72
10/06/2024 18:45:00,5.8,8.76,2.96
10/06/2024 19:00:00,5.8,8.76,2.96
10/06/2024 19:15:00,5.8,8.64,2.84
10/06/2024 19:30:00,5.8,8.8,3
10/06/2024 19:45:00,5.2,8.08,2.88
10/06/2024 20:00:00,4.6,6.92,2.32
10/06/2024 20:15:00,4,5.96,1.96
10/06/2024 20:30:00,3.4,5.16,1.76
10/06/2024 20:45:00,2.6,4.28,1.68
10/06/2024 21:00:00,2.6,3.8,1.2
10/06/2024 21:15:00,2.2,3.56,1.36
10/06/2024 21:30:00,2.2,3.44,1.24
10/06/2024 21:45:00,2.2,3.36,1.16
10/06/2024 22:00:00,2.2,3.32,1.12
10/06/2024 22:15:00,2,3.36,1.36
10/06/2024 22:30:00,2.2,3.28,1.08
10/06/2024 22:45:00,2.2,3.32,1.12
10/06/2024 23:00:00,2,3.28,1.28
10/06/2024 23:15:00,2.2,3.24,1.04
10/06/2024 23:30:00,2,3.28,1.28
10/06/2024 23:45:00,2.2,3.28,1.08
11/06/2024 00:00:00,2,3.24,1.24
11/06/2024 00:15:00,2,3.2,1.2
11/06/2024 00:30:00,2.2,3.24,1.04
11/06/2024 00:45:00,2,3.2,1.2
11/06/2024 01:00:00,2,3.24,1.24
11/06/2024 01:15:00,2.2,3.2,1
11/06/2024 01:30:00,2,3.2,1.2
11/06/2024 01:45:00,2,3.2,1.2
11/06/2024 02:00:00,2,3.2,1.2
11/06/2024 02:15:00,2.2,3.16,0.96
11/06/2024 02:30:00,2,3.2,1.2
11/06/2024 02:45:00,2,3.2,1.2
11/06/2024 03:00:00,2,3.16,1.16
11/06/2024 03:15:00,2,3.16,1.16
11/06/2024 03:30:00,2,3.16,1.16
11/06/2024 03:45:00,2.2,3.24,1.04
11/06/2024 04:00:00,2,3.24,1.24
11/06/2024 04:15:00,2,3.2,1.2
11/06/2024 04:30:00,2,3.12,1.12
11/06/2024 04:45:00,2,3.16,1.16
11/06/2024 05:00:00,2.2,3.2,1
11/06/2024 05:15:00,2,3.24,1.24
11/06/2024 05:30:00,2,3.16,1.16
11/06/2024 05:45:00,2.2,3.4,1.2
11/06/2024 06:00:00,2,3.28,1.28
11/06/2024 06:15:00,2.2,3.2,1
11/06/2024 06:30:00,2,3.28,1.28
11/06/2024 06:45:00,2.2,3.32,1.12
11/06/2024 07:00:00,2,3.28,1.28
11/06/2024 07:15:00,2.2,3.36,1.16
11/06/2024 07:30:00,2,3.2,1.2
11/06/2024 07:45:00,2.2,3.2,1
11/06/2024 08:00:00,2,3.32,1.32
11/06/2024 08:15:00,2.2,3.24,1.04
11/06/2024 08:30:00,2,3.2,1.2
11/06/2024 08:45:00,2,3.32,1.32
11/06/2024 09:00:00,2.2,3.4,1.2
11/06/2024 09:15:00,2.2,3.24,1.04
11/06/2024 09:30:00,2,3.24,1.24
11/06/2024 09:45:00,2,3.24,1.24
11/06/2024 10:00:00,3,4.44,1.44
11/06/2024 10:15:00,4,6.4,2.4
11/06/2024 10:30:00,4.8,7.48,2.68
11/06/2024 10:45:00,5.6,8.36,2.76
11/06/2024 11:00:00,6.4,9.96,3.56
11/06/2024 11:15:00,7,10.48,3.48
11/06/2024 11:30:00,5.6,8.8,3.2
11/06/2024 11:45:00,5,7.4,2.4
11/06/2024 12:00:00,4.4,6.76,2.36
11/06/2024 12:15:00,4,6.2,2.2
11/06/2024 12:30:00,4.6,7.04,2.44
11/06/2024 12:45:00,5.8,8.96,3.16
11/06/2024 13:00:00,7.8,11.88,4.08
11/06/2024 13:15:00,7.6,11.48,3.88
11/06/2024 13:30:00,8,12,4
11/06/2024 13:45:00,9.4,13.92,4.52
11/06/2024 14:00:00,9.2,13.44,4.24
11/06/2024 14:15:00,8,11.92,3.92
11/06/2024 14:30:00,7.4,11.2,3.8
11/06/2024 14:45:00,7,10.52,3.52
11/06/2024 15:00:00,7.6,11.4,3.8
11/06/2024 15:15:00,8.4,12.44,4.04
11/06/2024 15:30:00,7.8,11.76,3.96
11/06/2024 15:45:00,6,9,3
11/06/2024 16:00:00,4.6,7.04,2.44
11/06/2024 16:15:00,3.8,5.56,1.76
11/06/2024 16:30:00,3,4.76,1.76
11/06/2024 16:45:00,2.6,4.04,1.44
11/06/2024 17:00:00,2.2,3.44,1.24
11/06/2024 17:15:00,2.2,3.28,1.08
11/06/2024 17:30:00,2,3.2,1.2
11/06/2024 17:45:00,2.4,3.52,1.12
11/06/2024 18:00:00,2,3.24,1.24
11/06/2024 18:15:00,2,3.24,1.24
11/06/2024 18:30:00,2,3.12,1.12
11/06/2024 18:45:00,2,3.04,1.04
11/06/2024 19:00:00,2,3.08,1.08
11/06/2024 19:15:00,2,3.04,1.04
11/06/2024 19:30:00,2,3.08,1.08
11/06/2024 19:45:00,2,3.08,1.08
11/06/2024 20:00:00,2,3.16,1.16
11/06/2024 20:15:00,1.8,3.08,1.28
11/06/2024 20:30:00,2,3,1
11/06/2024 20:45:00,2,3.04,1.04
11/06/2024 21:00:00,1.8,3,1.2
11/06/2024 21:15:00,2,3,1
11/06/2024 21:30:00,2,3,1
11/06/2024 21:45:00,1.8,2.96,1.16
11/06/2024 22:00:00,2,3,1
11/06/2024 22:15:00,1.8,3,1.2
11/06/2024 22:30:00,2,3,1
11/06/2024 22:45:00,1.8,3,1.2
11/06/2024 23:00:00,2,2.96,0.96
11/06/2024 23:15:00,1.8,3,1.2
11/06/2024 23:30:00,2,2.96,0.96
11/06/2024 23:45:00,1.8,3,1.2
12/06/2024 00:00:00,2,2.96,0.96
12/06/2024 00:15:00,2,4.32,2.32
12/06/2024 00:30:00,1.8,4.04,2.24
12/06/2024 00:45:00,2,3,1
12/06/2024 01:00:00,1.8,2.92,1.12
12/06/2024 01:15:00,2,2.96,0.96
12/06/2024 01:30:00,1.8,2.92,1.12
12/06/2024 01:45:00,1.8,2.92,1.12
12/06/2024 02:00:00,2,2.92,0.92
12/06/2024 02:15:00,1.8,4.28,2.48
12/06/2024 02:30:00,1.8,8.68,6.88
12/06/2024 02:45:00,1.8,3.96,2.16
12/06/2024 03:00:00,2,2.92,0.92
12/06/2024 03:15:00,1.8,2.88,1.08
12/06/2024 03:30:00,1.8,2.92,1.12
12/06/2024 03:45:00,2,2.92,0.92
12/06/2024 04:00:00,1.8,2.96,1.16
12/06/2024 04:15:00,2.2,3.28,1.08
12/06/2024 04:30:00,1.8,2.96,1.16
12/06/2024 04:45:00,2,3,1
12/06/2024 05:00:00,1.8,2.92,1.12
12/06/2024 05:15:00,1.8,2.88,1.08
12/06/2024 05:30:00,1.8,2.88,1.08
12/06/2024 05:45:00,2,2.96,0.96
12/06/2024 06:00:00,2,3.04,1.04
12/06/2024 06:15:00,1.8,3,1.2
12/06/2024 06:30:00,2,3.04,1.04
12/06/2024 06:45:00,2,3.08,1.08
12/06/2024 07:00:00,1.8,3,1.2
12/06/2024 07:15:00,2,3.08,1.08
12/06/2024 07:30:00,2,3.2,1.2
12/06/2024 07:45:00,2,3.08,1.08
12/06/2024 08:00:00,2,3.2,1.2
12/06/2024 08:15:00,2,2.92,0.92
12/06/2024 08:30:00,2,3.08,1.08
12/06/2024 08:45:00,2,3.16,1.16
12/06/2024 09:00:00,1.8,3,1.2
12/06/2024 09:15:00,2,3.04,1.04
12/06/2024 09:30:00,2,3.08,1.08
12/06/2024 09:45:00,1.8,3,1.2
12/06/2024 10:00:00,2,3.04,1.04
12/06/2024 10:15:00,2.2,3.48,1.28
12/06/2024 10:30:00,3.2,4.76,1.56
12/06/2024 10:45:00,4,6.32,2.32
12/06/2024 11:00:00,3.8,6.08,2.28
12/06/2024 11:15:00,3.6,5.6,2
12/06/2024 11:30:00,3.8,5.72,1.92
12/06/2024 11:45:00,5.2,8.16,2.96
12/06/2024 12:00:00,8.4,12.48,4.08
12/06/2024 12:15:00,8.6,12.88,4.28
12/06/2024 12:30:00,8.2,12.48,4.28
12/06/2024 12:45:00,8.2,12.28,4.08
12/06/2024 13:00:00,8.6,12.88,4.28
12/06/2024 13:15:00,13.4,19.28,5.88
12/06/2024 13:30:00,18,25.32,7.32
12/06/2024 13:45:00,16.4,22.92,6.52
12/06/2024 14:00:00,12,17,5
12/06/2024 14:15:00,8.2,11.88,3.68
12/06/2024 14:30:00,6.2,9,2.8
12/06/2024 14:45:00,5,7.48,2.48
12/06/2024 15:00:00,4.2,6.28,2.08
12/06/2024 15:15:00,3.8,5.48,1.68
12/06/2024 15:30:00,3,4.84,1.84
12/06/2024 15:45:00,3,4.36,1.36
12/06/2024 16:00:00,2.6,4.08,1.48
12/06/2024 16:15:00,2.6,3.96,1.36
12/06/2024 16:30:00,3,4.48,1.48
12/06/2024 16:45:00,3.6,5.72,2.12
12/06/2024 17:00:00,5,7.76,2.76
12/06/2024 17:15:00,5.6,8.52,2.92
12/06/2024 17:30:00,5,7.48,2.48
12/06/2024 17:45:00,4.6,6.96,2.36
12/06/2024 18:00:00,4,6.32,2.32
12/06/2024 18:15:00,3.8,5.68,1.88
12/06/2024 18:30:00,3.4,5.28,1.88
12/06/2024 18:45:00,3.2,4.88,1.68
12/06/2024 19:00:00,2.8,4.44,1.64
12/06/2024 19:15:00,2.8,4.24,1.44
12/06/2024 19:30:00,2.6,4.16,1.56
12/06/2024 19:45:00,5.2,7.68,2.48
12/06/2024 20:00:00,12.2,17.92,5.72
12/06/2024 20:15:00,14.6,20.88,6.28
12/06/2024 20:30:00,12.4,20.68,8.28
12/06/2024 20:45:00,10.6,19.8,9.2
12/06/2024 21:00:00,9.8,14,4.2
12/06/2024 21:15:00,7.4,10.72,3.32
12/06/2024 21:30:00,5.6,8.48,2.88
12/06/2024 21:45:00,4.8,6.92,2.12
12/06/2024 22:00:00,3.8,6.04,2.24
12/06/2024 22:15:00,3.6,5.4,1.8
12/06/2024 22:30:00,3.2,4.8,1.6
12/06/2024 22:45:00,3,4.64,1.64
12/06/2024 23:00:00,3.6,5.4,1.8
12/06/2024 23:15:00,4.6,6.88,2.28
12/06/2024 23:30:00,5.8,8.84,3.04
12/06/2024 23:45:00,5.8,8.96,3.16
13/06/2024 00:00:00,5,13.92,8.92
13/06/2024 00:15:00,4.4,7.68,3.28
13/06/2024 00:30:00,4,6.04,2.04
13/06/2024 00:45:00,3.6,5.64,2.04
13/06/2024 01:00:00,3.4,5.16,1.76
13/06/2024 01:15:00,3.2,4.64,1.44
13/06/2024 01:30:00,2.8,4.28,1.48
13/06/2024 01:45:00,2.6,4.16,1.56
13/06/2024 02:00:00,2.8,4.2,1.4
13/06/2024 02:15:00,3.4,5.12,1.72
13/06/2024 02:30:00,4.2,6.6,2.4
13/06/2024 02:45:00,5.8,8.76,2.96
13/06/2024 03:00:00,5.4,8.04,2.64
13/06/2024 03:15:00,4.8,7.28,2.48
13/06/2024 03:30:00,4.2,6.52,2.32
13/06/2024 03:45:00,3.8,5.88,2.08
13/06/2024 04:00:00,3.6,5.4,1.8
13/06/2024 04:15:00,3.2,4.76,1.56
13/06/2024 04:30:00,2.6,4.2,1.6
13/06/2024 04:45:00,2.4,3.76,1.36
13/06/2024 05:00:00,2.4,3.6,1.2
13/06/2024 05:15:00,2.4,3.64,1.24
13/06/2024 05:30:00,2.2,3.52,1.32
13/06/2024 05:45:00,2.4,3.48,1.08
13/06/2024 06:00:00,2.2,3.56,1.36
13/06/2024 06:15:00,2.2,3.48,1.28
13/06/2024 06:30:00,2.4,3.48,1.08
13/06/2024 06:45:00,2.2,3.48,1.28
13/06/2024 07:00:00,2.4,3.56,1.16
13/06/2024 07:15:00,2.2,3.48,1.28
13/06/2024 07:30:00,2.2,3.44,1.24
13/06/2024 07:45:00,2.2,3.36,1.16
13/06/2024 08:00:00,2.2,3.44,1.24
13/06/2024 08:15:00,2.2,3.52,1.32
13/06/2024 08:30:00,2.2,3.44,1.24
13/06/2024 08:45:00,2.4,3.56,1.16
13/06/2024 09:00:00,2.4,3.56,1.16
13/06/2024 09:15:00,2.4,3.68,1.28
13/06/2024 09:30:00,2.8,4.56,1.76
13/06/2024 09:45:00,4,6.12,2.12
13/06/2024 10:00:00,4.8,7.44,2.64
13/06/2024 10:15:00,6,8.92,2.92
13/06/2024 10:30:00,8.4,12.72,4.32
13/06/2024 10:45:00,10.6,15.44,4.84
13/06/2024 11:00:00,10.6,15.4,4.8
13/06/2024 11:15:00,7.8,11.48,3.68
13/06/2024 11:30:00,5.6,8.36,2.76
13/06/2024 11:45:00,4.4,6.84,2.44
13/06/2024 12:00:00,3.8,5.68,1.88
13/06/2024 12:15:00,3,4.72,1.72
13/06/2024 12:30:00,3,4.52,1.52
13/06/2024 12:45:00,2.8,4.28,1.48
13/06/2024 13:00:00,2.8,4.16,1.36
13/06/2024 13:15:00,2.6,4.16,1.56
13/06/2024 13:30:00,2.6,4.08,1.48
13/06/2024 13:45:00,2.6,3.96,1.36
13/06/2024 14:00:00,2.6,3.96,1.36
13/06/2024 14:15:00,2.4,3.64,1.24
13/06/2024 14:30:00,2.4,3.56,1.16
13/06/2024 14:45:00,2.2,3.68,1.48
13/06/2024 15:00:00,2.8,4.04,1.24
13/06/2024 15:15:00,3.4,5.36,1.96
13/06/2024 15:30:00,4,6,2
13/06/2024 15:45:00,4,6.24,2.24
13/06/2024 16:00:00,4.4,6.8,2.4
13/06/2024 16:15:00,5.2,7.76,2.56
13/06/2024 16:30:00,4.4,6.88,2.48
13/06/2024 16:45:00,4,5.92,1.92
13/06/2024 17:00:00,3.4,5.2,1.8
13/06/2024 17:15:00,2.8,4.44,1.64
13/06/2024 17:30:00,2.6,4.08,1.48
13/06/2024 17:45:00,2.6,3.76,1.16
13/06/2024 18:00:00,2.2,3.56,1.36
13/06/2024 18:15:00,2.2,3.4,1.2
13/06/2024 18:30:00,2.2,3.48,1.28
13/06/2024 18:45:00,2.2,3.4,1.2
13/06/2024 19:00:00,2.2,3.32,1.12
13/06/2024 19:15:00,2.2,3.44,1.24
13/06/2024 19:30:00,2.2,3.4,1.2
13/06/2024 19:45:00,2.2,3.32,1.12
13/06/2024 20:00:00,2.2,3.28,1.08
13/06/2024 20:15:00,2,3.28,1.28
13/06/2024 20:30:00,2.2,3.28,1.08
13/06/2024 20:45:00,2,3.28,1.28
13/06/2024 21:00:00,2.2,3.32,1.12
13/06/2024 21:15:00,2.2,3.28,1.08
13/06/2024 21:30:00,2,3.32,1.32
13/06/2024 21:45:00,2.2,3.24,1.04
13/06/2024 22:00:00,2,3.28,1.28
13/06/2024 22:15:00,2.2,3.24,1.04
13/06/2024 22:30:00,2.2,3.36,1.16
13/06/2024 22:45:00,2,3.36,1.36
13/06/2024 23:00:00,2.2,3.28,1.08
13/06/2024 23:15:00,2,3.28,1.28
13/06/2024 23:30:00,2.2,3.28,1.08
13/06/2024 23:45:00,2.2,3.32,1.12
14/06/2024 00:00:00,2.2,3.36,1.16
14/06/2024 00:15:00,2,3.24,1.24
14/06/2024 00:30:00,2.2,3.28,1.08
14/06/2024 00:45:00,2,3.32,1.32
14/06/2024 01:00:00,2.2,3.32,1.12
14/06/2024 01:15:00,2.2,3.28,1.08
14/06/2024 01:30:00,2,3.24,1.24
14/06/2024 01:45:00,2,3.24,1.24
14/06/2024 02:00:00,2.2,3.24,1.04
14/06/2024 02:15:00,2,3.24,1.24
14/06/2024 02:30:00,2.2,3.24,1.04
14/06/2024 02:45:00,2.2,3.36,1.16
14/06/2024 03:00:00,2.6,3.92,1.32
14/06/2024 03:15:00,2.8,4.6,1.8
14/06/2024 03:30:00,3.4,5.28,1.88
14/06/2024 03:45:00,5.6,8.4,2.8
14/06/2024 04:00:00,8,11.88,3.88
14/06/2024 04:15:00,8.8,13.16,4.36
14/06/2024 04:30:00,9.2,13.64,4.44
14/06/2024 04:45:00,7.6,11.44,3.84
14/06/2024 05:00:00,6,8.84,2.84
14/06/2024 05:15:00,4.8,7.48,2.68
14/06/2024 05:30:00,4.2,6.4,2.2
14/06/2024 05:45:00,3.6,5.48,1.88
14/06/2024 06:00:00,3.6,5.44,1.84
14/06/2024 06:15:00,4.6,7,2.4
14/06/2024 06:30:00,6.4,9.64,3.24
14/06/2024 06:45:00,6.8,10.32,3.52
14/06/2024 07:00:00,8.4,12.28,3.88
14/06/2024 07:15:00,11.6,17.12,5.52
14/06/2024 07:30:00,15.6,22.2,6.6
14/06/2024 07:45:00,18.8,25.96,7.16
14/06/2024 08:00:00,16.2,22.88,6.68
14/06/2024 08:15:00,12.2,17.32,5.12
14/06/2024 08:30:00,9.2,13.08,3.88
14/06/2024 08:45:00,7,10.32,3.32
14/06/2024 09:00:00,6,8.64,2.64
14/06/2024 09:15:00,4.8,7.28,2.48
14/06/2024 09:30:00,5.2,7.48,2.28
14/06/2024 09:45:00,3.8,5.96,2.16
14/06/2024 10:00:00,3.8,5.48,1.68
14/06/2024 10:15:00,3.6,5.48,1.88
14/06/2024 10:30:00,4.4,6.64,2.24
14/06/2024 10:45:00,5.6,8.28,2.68
14/06/2024 11:00:00,6.8,10.2,3.4
14/06/2024 11:15:00,6,9.2,3.2
14/06/2024 11:30:00,5.6,8.16,2.56
14/06/2024 11:45:00,5.2,7.88,2.68
14/06/2024 12:00:00,4.6,7.08,2.48
14/06/2024 12:15:00,4.2,6.16,1.96
14/06/2024 12:30:00,3.8,5.84,2.04
14/06/2024 12:45:00,3.4,5.28,1.88
14/06/2024 13:00:00,3.2,4.72,1.52
14/06/2024 13:15:00,3,4.6,1.6
14/06/2024 13:30:00,3.2,4.8,1.6
14/06/2024 13:45:00,3.8,5.92,2.12
14/06/2024 14:00:00,5.2,7.84,2.64
14/06/2024 14:15:00,6.4,9.68,3.28
14/06/2024 14:30:00,5.6,8.4,2.8
14/06/2024 14:45:00,5,7.52,2.52
14/06/2024 15:00:00,4.4,6.64,2.24
14/06/2024 15:15:00,4,5.88,1.88
14/06/2024 15:30:00,3.4,5.48,2.08
14/06/2024 15:45:00,3.4,5.08,1.68
14/06/2024 16:00:00,3.2,4.72,1.52
14/06/2024 16:15:00,2.8,4.4,1.6
14/06/2024 16:30:00,2.8,4.2,1.4
14/06/2024 16:45:00,2.6,4.04,1.44
14/06/2024 17:00:00,3.2,5.04,1.84
14/06/2024 17:15:00,4.4,6.4,2
