Date of Reading,(IN) SD1101 (Flow) (Flow (m3/hr)),(OUT) SD1003 (Flow) (Flow (m3/hr)),Southdown WSR 12" outlet TM to Queenborough (Balance) (Flow (m3/hr))
12/08/2023 12:00:00,0,47.99999,-47.99999
12/08/2023 12:15:00,0,46,-46
12/08/2023 12:30:00,0,44,-44
12/08/2023 12:45:00,0,46,-46
12/08/2023 13:00:00,0,44.00001,-44.00001
12/08/2023 13:15:00,0,44.66667,-44.66667
12/08/2023 13:30:00,0,44.4,-44.4
12/08/2023 13:45:00,0,44,-44
12/08/2023 14:00:00,0,42.40001,-42.40001
12/08/2023 14:15:00,0,40.66667,-40.66667
12/08/2023 14:30:00,0,41.20001,-41.20001
12/08/2023 14:45:00,0,39.33334,-39.33334
12/08/2023 15:00:00,0,40.80001,-40.80001
12/08/2023 15:15:00,0,41.33334,-41.33334
12/08/2023 15:30:00,0,40.80001,-40.80001
12/08/2023 15:45:00,0,39.33334,-39.33334
12/08/2023 16:00:00,0,41.60001,-41.60001
12/08/2023 16:15:00,0,40.66667,-40.66667
12/08/2023 16:30:00,0,41.60001,-41.60001
12/08/2023 16:45:00,0,42.66667,-42.66667
12/08/2023 17:00:00,0,40.40001,-40.40001
12/08/2023 17:15:00,0,43.50001,-43.50001
12/08/2023 17:30:00,0,43.6,-43.6
12/08/2023 17:45:00,0,42.60001,-42.60001
12/08/2023 18:00:00,0,40.40001,-40.40001
12/08/2023 18:15:00,0,42,-42
12/08/2023 18:30:00,0,44.4,-44.4
12/08/2023 18:45:00,0,41.33334,-41.33334
12/08/2023 19:00:00,0,40.8,-40.8
12/08/2023 19:15:00,0,38.66667,-38.66667
12/08/2023 19:30:00,0,41.20001,-41.20001
12/08/2023 19:45:00,0,40.66668,-40.66668
12/08/2023 20:00:00,0,38.80001,-38.80001
12/08/2023 20:15:00,0,37.33334,-37.33334
12/08/2023 20:30:00,0,38,-38
12/08/2023 20:45:00,0,38,-38
12/08/2023 21:00:00,0,36.8,-36.8
12/08/2023 21:15:00,0,34.66667,-34.66667
12/08/2023 21:30:00,0,34.8,-34.8
12/08/2023 21:45:00,0,34,-34
12/08/2023 22:00:00,0,34.4,-34.4
12/08/2023 22:15:00,0,32,-32
12/08/2023 22:30:00,0,31.6,-31.6
12/08/2023 22:45:00,0,31.33333,-31.33333
12/08/2023 23:00:00,0,31.2,-31.2
12/08/2023 23:15:00,0,30,-30
12/08/2023 23:30:00,0,29.2,-29.2
12/08/2023 23:45:00,0,26.66667,-26.66667
13/08/2023 00:00:00,0,27.2,-27.2
13/08/2023 00:15:00,0,30,-30
13/08/2023 00:30:00,0,30.4,-30.4
13/08/2023 00:45:00,0,28,-28
13/08/2023 01:00:00,0,26.8,-26.8
13/08/2023 01:15:00,0,26.66667,-26.66667
13/08/2023 01:30:00,0,26.8,-26.8
13/08/2023 01:45:00,0,26.66667,-26.66667
13/08/2023 02:00:00,0,25.2,-25.2
13/08/2023 02:15:00,0,24.66667,-24.66667
13/08/2023 02:30:00,0,25.6,-25.6
13/08/2023 02:45:00,0,28,-28
13/08/2023 03:00:00,0,27.6,-27.6
13/08/2023 03:15:00,0,25.33333,-25.33333
13/08/2023 03:30:00,0,25.2,-25.2
13/08/2023 03:45:00,0,25.33333,-25.33333
13/08/2023 04:00:00,0,26,-26
13/08/2023 04:15:00,0,27.33333,-27.33333
13/08/2023 04:30:00,0,25.6,-25.6
13/08/2023 04:45:00,0,28.66667,-28.66667
13/08/2023 05:00:00,0,28.4,-28.4
13/08/2023 05:15:00,0,30,-30
13/08/2023 05:30:00,0,30.4,-30.4
13/08/2023 05:45:00,0,31.33333,-31.33333
13/08/2023 06:00:00,0,32.4,-32.4
13/08/2023 06:15:00,0,34,-34
13/08/2023 06:30:00,0,37.20001,-37.20001
13/08/2023 06:45:00,0,39.33334,-39.33334
13/08/2023 07:00:00,0,39.6,-39.6
13/08/2023 07:15:00,0,41.33334,-41.33334
13/08/2023 07:30:00,0,42.8,-42.8
13/08/2023 07:45:00,0,46,-46
13/08/2023 08:00:00,0,47.59999,-47.59999
13/08/2023 08:15:00,0,47.99999,-47.99999
13/08/2023 08:30:00,0,49.59999,-49.59999
13/08/2023 08:45:00,0,47.99999,-47.99999
13/08/2023 09:00:00,0,50.39999,-50.39999
13/08/2023 09:15:00,0,46.66666,-46.66666
13/08/2023 09:30:00,0,47.59999,-47.59999
13/08/2023 09:45:00,0,45.33333,-45.33333
13/08/2023 10:00:00,0,47.19999,-47.19999
13/08/2023 10:15:00,0,47.33333,-47.33333
13/08/2023 10:30:00,0,46,-46
13/08/2023 10:45:00,0,45.33333,-45.33333
13/08/2023 11:00:00,0,46.8,-46.8
13/08/2023 11:15:00,0,46.66666,-46.66666
13/08/2023 11:30:00,0,45.2,-45.2
13/08/2023 11:45:00,0,46,-46
13/08/2023 12:00:00,0,44.4,-44.4
13/08/2023 12:15:00,0,44.66667,-44.66667
13/08/2023 12:30:00,0,44.8,-44.8
13/08/2023 12:45:00,0,40.66667,-40.66667
13/08/2023 13:00:00,0,38.4,-38.4
13/08/2023 13:15:00,0,40.66668,-40.66668
13/08/2023 13:30:00,0,42.40001,-42.40001
13/08/2023 13:45:00,0,42.00001,-42.00001
13/08/2023 14:00:00,0,39.60001,-39.60001
13/08/2023 14:15:00,0,38.66667,-38.66667
13/08/2023 14:30:00,0,41.60001,-41.60001
13/08/2023 14:45:00,0,43.33334,-43.33334
13/08/2023 15:00:00,0,42.80001,-42.80001
13/08/2023 15:15:00,0,41.33334,-41.33334
13/08/2023 15:30:00,0,40.80001,-40.80001
13/08/2023 15:45:00,0,42.00001,-42.00001
13/08/2023 16:00:00,0,42.40001,-42.40001
13/08/2023 16:15:00,0,43.33334,-43.33334
13/08/2023 16:30:00,0,42.4,-42.4
13/08/2023 16:45:00,0,44,-44
13/08/2023 17:00:00,0,45.2,-45.2
13/08/2023 17:15:00,0,46,-46
13/08/2023 17:30:00,0,45.6,-45.6
13/08/2023 17:45:00,0,46.66666,-46.66666
13/08/2023 18:00:00,0,48,-48
13/08/2023 18:15:00,0,43.50001,-43.50001
13/08/2023 18:30:00,0,44.8,-44.8
13/08/2023 18:45:00,0,44.4,-44.4
13/08/2023 19:00:00,0,44,-44
13/08/2023 19:15:00,0,45.33334,-45.33334
13/08/2023 19:30:00,0,42.8,-42.8
13/08/2023 19:45:00,0,38.66667,-38.66667
13/08/2023 20:00:00,0,39.6,-39.6
13/08/2023 20:15:00,0,41.33334,-41.33334
13/08/2023 20:30:00,0,38,-38
13/08/2023 20:45:00,0,36.66667,-36.66667
13/08/2023 21:00:00,0,35.6,-35.6
13/08/2023 21:15:00,0,38.66667,-38.66667
13/08/2023 21:30:00,0,36.8,-36.8
13/08/2023 21:45:00,0,34.66667,-34.66667
13/08/2023 22:00:00,0,32.4,-32.4
13/08/2023 22:15:00,0,32,-32
13/08/2023 22:30:00,0,30,-30
13/08/2023 22:45:00,0,31.33333,-31.33333
13/08/2023 23:00:00,0,28.4,-28.4
13/08/2023 23:15:00,0,28,-28
13/08/2023 23:30:00,0,28,-28
13/08/2023 23:45:00,0,27.33333,-27.33333
14/08/2023 00:00:00,0,28.4,-28.4
14/08/2023 00:15:00,0,27.33333,-27.33333
14/08/2023 00:30:00,0,26,-26
14/08/2023 00:45:00,0,26.66667,-26.66667
14/08/2023 01:00:00,0,26.4,-26.4
14/08/2023 01:15:00,0,28,-28
14/08/2023 01:30:00,0,25.6,-25.6
14/08/2023 01:45:00,0,25.33333,-25.33333
14/08/2023 02:00:00,0,24.8,-24.8
14/08/2023 02:15:00,0,28.66667,-28.66667
14/08/2023 02:30:00,0,28,-28
14/08/2023 02:45:00,0,26,-26
14/08/2023 03:00:00,0,26,-26
14/08/2023 03:15:00,0,26,-26
14/08/2023 03:30:00,0,28.4,-28.4
14/08/2023 03:45:00,0,27.33333,-27.33333
14/08/2023 04:00:00,0,28,-28
14/08/2023 04:15:00,0,30,-30
14/08/2023 04:30:00,0,30,-30
14/08/2023 04:45:00,0,31.33333,-31.33333
14/08/2023 05:00:00,0,34.4,-34.4
14/08/2023 05:15:00,0,36.66667,-36.66667
14/08/2023 05:30:00,0,37.6,-37.6
14/08/2023 05:45:00,0,40.00001,-40.00001
14/08/2023 06:00:00,0,43.2,-43.2
14/08/2023 06:15:00,0,42.66667,-42.66667
14/08/2023 06:30:00,0,42.8,-42.8
14/08/2023 06:45:00,0,43.33334,-43.33334
14/08/2023 07:00:00,0,46.8,-46.8
14/08/2023 07:15:00,0,47.99999,-47.99999
14/08/2023 07:30:00,0,44.8,-44.8
14/08/2023 07:45:00,0,47.33333,-47.33333
14/08/2023 08:00:00,0,44.8,-44.8
14/08/2023 08:15:00,0,49.33332,-49.33332
14/08/2023 08:30:00,0,48.79999,-48.79999
14/08/2023 08:45:00,0,46.66666,-46.66666
14/08/2023 09:00:00,0,46,-46
14/08/2023 09:15:00,0,48.66666,-48.66666
14/08/2023 09:30:00,0,47.59999,-47.59999
14/08/2023 09:45:00,0,47.99999,-47.99999
14/08/2023 10:00:00,0,49.19999,-49.19999
14/08/2023 10:15:00,0,49.33332,-49.33332
14/08/2023 10:30:00,0,44.8,-44.8
14/08/2023 10:45:00,0,43.33334,-43.33334
14/08/2023 11:00:00,0,43.20001,-43.20001
14/08/2023 11:15:00,0,47.33333,-47.33333
14/08/2023 11:30:00,0,43.2,-43.2
14/08/2023 11:45:00,0,48.66666,-48.66666
14/08/2023 12:00:00,0,46.8,-46.8
14/08/2023 12:15:00,0,47.99999,-47.99999
14/08/2023 12:30:00,0,44.4,-44.4
14/08/2023 12:45:00,0,44,-44
14/08/2023 13:00:00,0,42.80001,-42.80001
14/08/2023 13:15:00,0,44.66667,-44.66667
14/08/2023 13:30:00,0,41.20001,-41.20001
14/08/2023 13:45:00,0,44.00001,-44.00001
14/08/2023 14:00:00,0,42.40001,-42.40001
14/08/2023 14:15:00,0,46.66666,-46.66666
14/08/2023 14:30:00,0,45.6,-45.6
14/08/2023 14:45:00,0,43.33333,-43.33333
14/08/2023 15:00:00,0,42.4,-42.4
14/08/2023 15:15:00,0,43.33334,-43.33334
14/08/2023 15:30:00,0,45.2,-45.2
14/08/2023 15:45:00,0,44,-44
14/08/2023 16:00:00,0,43.20001,-43.20001
14/08/2023 16:15:00,0,43.33334,-43.33334
14/08/2023 16:30:00,0,45.2,-45.2
14/08/2023 16:45:00,0,44.66667,-44.66667
14/08/2023 17:00:00,0,44.4,-44.4
14/08/2023 17:15:00,0,44.66667,-44.66667
14/08/2023 17:30:00,0,44.8,-44.8
14/08/2023 17:45:00,0,46.66666,-46.66666
14/08/2023 18:00:00,0,47.59999,-47.59999
14/08/2023 18:15:00,0,47.33332,-47.33332
14/08/2023 18:30:00,0,46,-46
14/08/2023 18:45:00,0,47.99999,-47.99999
14/08/2023 19:00:00,0,42.4,-42.4
14/08/2023 19:15:00,0,42.66667,-42.66667
14/08/2023 19:30:00,0,40.40001,-40.40001
14/08/2023 19:45:00,0,41.33334,-41.33334
14/08/2023 20:00:00,0,42.40001,-42.40001
14/08/2023 20:15:00,0,40.66667,-40.66667
14/08/2023 20:30:00,0,38.4,-38.4
14/08/2023 20:45:00,0,39.33334,-39.33334
14/08/2023 21:00:00,0,36,-36
14/08/2023 21:15:00,0,36,-36
14/08/2023 21:30:00,0,34.4,-34.4
14/08/2023 21:45:00,0,36.66667,-36.66667
14/08/2023 22:00:00,0,35.6,-35.6
14/08/2023 22:15:00,0,33.33333,-33.33333
14/08/2023 22:30:00,0,32.4,-32.4
14/08/2023 22:45:00,0,30.66667,-30.66667
14/08/2023 23:00:00,0,32.8,-32.8
14/08/2023 23:15:00,0,30.66667,-30.66667
14/08/2023 23:30:00,0,29.6,-29.6
14/08/2023 23:45:00,0,28.5,-28.5
15/08/2023 00:00:00,0,30,-30
15/08/2023 00:15:00,0,29.2,-29.2
15/08/2023 00:30:00,0,30.4,-30.4
15/08/2023 00:45:00,0,27.33333,-27.33333
15/08/2023 01:00:00,0,26.8,-26.8
15/08/2023 01:15:00,0,30.66667,-30.66667
15/08/2023 01:30:00,0,29.6,-29.6
15/08/2023 01:45:00,0,28,-28
15/08/2023 02:00:00,0,27.6,-27.6
15/08/2023 02:15:00,0,26.66667,-26.66667
15/08/2023 02:30:00,0,27.2,-27.2
15/08/2023 02:45:00,0,28.66667,-28.66667
15/08/2023 03:00:00,0,28,-28
15/08/2023 03:15:00,0,26.66667,-26.66667
15/08/2023 03:30:00,0,27.6,-27.6
15/08/2023 03:45:00,0,28.66667,-28.66667
15/08/2023 04:00:00,0,30.4,-30.4
15/08/2023 04:15:00,0,30.66667,-30.66667
15/08/2023 04:30:00,0,32,-32
15/08/2023 04:45:00,0,31.33333,-31.33333
15/08/2023 05:00:00,0,32.4,-32.4
15/08/2023 05:15:00,0,37.33334,-37.33334
15/08/2023 05:30:00,0,35.2,-35.2
15/08/2023 05:45:00,0,38.66667,-38.66667
15/08/2023 06:00:00,0,38.80001,-38.80001
15/08/2023 06:15:00,0,40.66668,-40.66668
15/08/2023 06:30:00,0,43.6,-43.6
15/08/2023 06:45:00,0,48.66666,-48.66666
15/08/2023 07:00:00,0,45.2,-45.2
15/08/2023 07:15:00,0,46.66666,-46.66666
15/08/2023 07:30:00,0,48.39999,-48.39999
15/08/2023 07:45:00,0,51.33333,-51.33333
15/08/2023 08:00:00,0,52,-52
15/08/2023 08:15:00,0,47.33333,-47.33333
15/08/2023 08:30:00,0,46,-46
15/08/2023 08:45:00,0,50.66666,-50.66666
15/08/2023 09:00:00,0,48,-48
15/08/2023 09:15:00,0,47.99999,-47.99999
15/08/2023 09:30:00,0,46.39999,-46.39999
15/08/2023 09:45:00,0,45.33333,-45.33333
15/08/2023 10:00:00,0,44.8,-44.8
15/08/2023 10:15:00,0,47.33332,-47.33332
15/08/2023 10:30:00,0,46,-46
15/08/2023 10:45:00,0,46.66666,-46.66666
15/08/2023 11:00:00,0,48.39999,-48.39999
15/08/2023 11:15:00,0,46.66666,-46.66666
15/08/2023 11:30:00,0,44.4,-44.4
15/08/2023 11:45:00,0,45.33334,-45.33334
15/08/2023 12:00:00,0,43.60001,-43.60001
15/08/2023 12:15:00,0,47.33332,-47.33332
15/08/2023 12:30:00,0,45.2,-45.2
15/08/2023 12:45:00,0,43.33334,-43.33334
15/08/2023 13:00:00,0,45.2,-45.2
15/08/2023 13:15:00,0,47.33333,-47.33333
15/08/2023 13:30:00,0,47.59999,-47.59999
15/08/2023 13:45:00,0,47.33332,-47.33332
15/08/2023 14:00:00,0,46.79999,-46.79999
15/08/2023 14:15:00,0,46.66666,-46.66666
15/08/2023 14:30:00,0,45.2,-45.2
15/08/2023 14:45:00,0,44,-44
15/08/2023 15:00:00,0,45.6,-45.6
15/08/2023 15:15:00,0,49.33332,-49.33332
15/08/2023 15:30:00,0,45.6,-45.6
15/08/2023 15:45:00,0,48,-48
15/08/2023 16:00:00,0,46.8,-46.8
15/08/2023 16:15:00,0,47.33332,-47.33332
15/08/2023 16:30:00,0,47.99999,-47.99999
15/08/2023 16:45:00,0,46,-46
15/08/2023 17:00:00,0,49.19999,-49.19999
15/08/2023 17:15:00,0,49.99999,-49.99999
15/08/2023 17:30:00,0,48.79999,-48.79999
15/08/2023 17:45:00,0,48.66666,-48.66666
15/08/2023 18:00:00,0,51.2,-51.2
15/08/2023 18:15:00,0,50.66666,-50.66666
15/08/2023 18:30:00,0,52,-52
15/08/2023 18:45:00,0,51.33333,-51.33333
15/08/2023 19:00:00,0,51.19999,-51.19999
15/08/2023 19:15:00,0,47.99999,-47.99999
15/08/2023 19:30:00,0,46.4,-46.4
15/08/2023 19:45:00,0,42.00001,-42.00001
15/08/2023 20:00:00,0,44.8,-44.8
15/08/2023 20:15:00,0,42,-42
15/08/2023 20:30:00,0,39.60001,-39.60001
15/08/2023 20:45:00,0,41.33334,-41.33334
15/08/2023 21:00:00,0,40.80001,-40.80001
15/08/2023 21:15:00,0,36.66667,-36.66667
15/08/2023 21:30:00,0,36.8,-36.8
15/08/2023 21:45:00,0,34.66667,-34.66667
15/08/2023 22:00:00,0,33.6,-33.6
15/08/2023 22:15:00,0,34.66667,-34.66667
15/08/2023 22:30:00,0,31.6,-31.6
15/08/2023 22:45:00,0,30,-30
15/08/2023 23:00:00,0,30.8,-30.8
15/08/2023 23:15:00,0,31.2,-31.2
15/08/2023 23:30:00,0,33.2,-33.2
15/08/2023 23:45:00,0,31.33333,-31.33333
16/08/2023 00:00:00,0,30.4,-30.4
16/08/2023 00:15:00,0,31.33333,-31.33333
16/08/2023 00:30:00,0,31.6,-31.6
16/08/2023 00:45:00,0,31.33333,-31.33333
16/08/2023 01:00:00,0,29.6,-29.6
16/08/2023 01:15:00,0,27.33333,-27.33333
16/08/2023 01:30:00,0,30,-30
16/08/2023 01:45:00,0,28.66667,-28.66667
16/08/2023 02:00:00,0,30.8,-30.8
16/08/2023 02:15:00,0,28.66667,-28.66667
16/08/2023 02:30:00,0,28.8,-28.8
16/08/2023 02:45:00,0,28,-28
16/08/2023 03:00:00,0,30.8,-30.8
16/08/2023 03:15:00,0,32,-32
16/08/2023 03:30:00,0,28.8,-28.8
16/08/2023 03:45:00,0,27.33333,-27.33333
16/08/2023 04:00:00,0,30,-30
16/08/2023 04:15:00,0,32,-32
16/08/2023 04:30:00,0,34.4,-34.4
16/08/2023 04:45:00,0,32.57143,-32.57143
16/08/2023 05:00:00,0,32.8,-32.8
16/08/2023 05:15:00,0,34.90909,-34.90909
16/08/2023 05:30:00,0,38,-38
16/08/2023 05:45:00,0,42.66667,-42.66667
16/08/2023 06:00:00,0,43.60001,-43.60001
16/08/2023 06:15:00,0,43.33334,-43.33334
16/08/2023 06:30:00,0,44,-44
16/08/2023 06:45:00,0,46,-46
16/08/2023 07:00:00,0,51.19999,-51.19999
16/08/2023 07:15:00,0,53.33333,-53.33333
16/08/2023 07:30:00,0,54.8,-54.8
16/08/2023 07:45:00,0,48.66666,-48.66666
16/08/2023 08:00:00,0,50.79999,-50.79999
16/08/2023 08:15:00,0,0,0
16/08/2023 08:30:00,0,0,0
16/08/2023 08:45:00,0,54.66667,-54.66667
16/08/2023 09:00:00,0,51.19999,-51.19999
16/08/2023 09:15:00,0,53.33333,-53.33333
16/08/2023 09:30:00,0,54,-54
16/08/2023 09:45:00,0,50.66666,-50.66666
16/08/2023 10:00:00,0,51.6,-51.6
16/08/2023 10:15:00,0,49.33332,-49.33332
16/08/2023 10:30:00,0,51.6,-51.6
16/08/2023 10:45:00,0,46.66666,-46.66666
16/08/2023 11:00:00,0,48.79999,-48.79999
16/08/2023 11:15:00,0,47.33332,-47.33332
16/08/2023 11:30:00,0,48.79999,-48.79999
16/08/2023 11:45:00,0,42.66668,-42.66668
16/08/2023 12:00:00,0,44,-44
16/08/2023 12:15:00,0,47.33333,-47.33333
16/08/2023 12:30:00,0,44.8,-44.8
16/08/2023 12:45:00,0,47.33333,-47.33333
16/08/2023 13:00:00,0,44.8,-44.8
16/08/2023 13:15:00,0,46,-46
16/08/2023 13:30:00,0,47.19999,-47.19999
16/08/2023 13:45:00,0,44,-44
16/08/2023 14:00:00,0,46.8,-46.8
16/08/2023 14:15:00,0,44.66667,-44.66667
16/08/2023 14:30:00,0,45.6,-45.6
16/08/2023 14:45:00,0,44,-44
16/08/2023 15:00:00,0,44.4,-44.4
16/08/2023 15:15:00,0,46,-46
16/08/2023 15:30:00,0,47.2,-47.2
16/08/2023 15:45:00,0,45.33333,-45.33333
16/08/2023 16:00:00,0,46.39999,-46.39999
16/08/2023 16:15:00,0,48.66666,-48.66666
16/08/2023 16:30:00,0,49.99999,-49.99999
16/08/2023 16:45:00,0,52.66666,-52.66666
16/08/2023 17:00:00,0,50.39999,-50.39999
16/08/2023 17:15:00,0,47.99999,-47.99999
16/08/2023 17:30:00,0,46.8,-46.8
16/08/2023 17:45:00,0,49.99999,-49.99999
16/08/2023 18:00:00,0,49.99999,-49.99999
16/08/2023 18:15:00,0,47.99999,-47.99999
16/08/2023 18:30:00,0,48.79999,-48.79999
16/08/2023 18:45:00,0,49.99999,-49.99999
16/08/2023 19:00:00,0,54,-54
16/08/2023 19:15:00,0,48,-48
16/08/2023 19:30:00,0,47.99999,-47.99999
16/08/2023 19:45:00,0,48.66666,-48.66666
16/08/2023 20:00:00,0,47.59999,-47.59999
16/08/2023 20:15:00,0,46.66666,-46.66666
16/08/2023 20:30:00,0,42.8,-42.8
16/08/2023 20:45:00,0,37.33334,-37.33334
16/08/2023 21:00:00,0,37.2,-37.2
16/08/2023 21:15:00,0,39.33334,-39.33334
16/08/2023 21:30:00,0,38,-38
16/08/2023 21:45:00,0,37.33334,-37.33334
16/08/2023 22:00:00,0,34.4,-34.4
16/08/2023 22:15:00,0,34.66667,-34.66667
16/08/2023 22:30:00,0,34.8,-34.8
16/08/2023 22:45:00,0,30.66667,-30.66667
16/08/2023 23:00:00,0,32.4,-32.4
16/08/2023 23:15:00,0,32,-32
16/08/2023 23:30:00,0,32.8,-32.8
16/08/2023 23:45:00,0,32.66667,-32.66667
17/08/2023 00:00:00,0,24,-24
17/08/2023 00:15:00,0,28.66667,-28.66667
17/08/2023 00:30:00,0,28.4,-28.4
17/08/2023 00:45:00,0,29.33333,-29.33333
17/08/2023 01:00:00,0,28.4,-28.4
17/08/2023 01:15:00,0,30,-30
17/08/2023 01:30:00,0,27.2,-27.2
17/08/2023 01:45:00,0,31.33333,-31.33333
17/08/2023 02:00:00,0,30.4,-30.4
17/08/2023 02:15:00,0,29.33333,-29.33333
17/08/2023 02:30:00,0,29.6,-29.6
17/08/2023 02:45:00,0,28.66667,-28.66667
17/08/2023 03:00:00,0,30.8,-30.8
17/08/2023 03:15:00,0,30,-30
17/08/2023 03:30:00,0,28.8,-28.8
17/08/2023 03:45:00,0,27.33333,-27.33333
17/08/2023 04:00:00,0,29.2,-29.2
17/08/2023 04:15:00,0,31.33333,-31.33333
17/08/2023 04:30:00,0,30.8,-30.8
17/08/2023 04:45:00,0,33,-33
17/08/2023 05:00:00,0,32.4,-32.4
17/08/2023 05:15:00,0,37,-37
17/08/2023 05:30:00,0,36.8,-36.8
17/08/2023 05:45:00,0,37.33334,-37.33334
17/08/2023 06:00:00,0,39.60001,-39.60001
17/08/2023 06:15:00,0,43.33334,-43.33334
17/08/2023 06:30:00,0,45.6,-45.6
17/08/2023 06:45:00,0,45.33333,-45.33333
17/08/2023 07:00:00,0,46.79999,-46.79999
17/08/2023 07:15:00,0,46,-46
17/08/2023 07:30:00,0,50.79999,-50.79999
17/08/2023 07:45:00,0,52,-52
17/08/2023 08:00:00,0,49.19999,-49.19999
17/08/2023 08:15:00,0,52,-52
17/08/2023 08:30:00,0,53.2,-53.2
17/08/2023 08:45:00,0,48.66666,-48.66666
17/08/2023 09:00:00,0,48.39999,-48.39999
17/08/2023 09:15:00,0,46.66666,-46.66666
17/08/2023 09:30:00,0,47.59999,-47.59999
17/08/2023 09:45:00,0,45.33333,-45.33333
17/08/2023 10:00:00,0,43.20001,-43.20001
17/08/2023 10:15:00,0,43.33334,-43.33334
17/08/2023 10:30:00,0,47.99999,-47.99999
17/08/2023 10:45:00,0,45.33333,-45.33333
17/08/2023 11:00:00,0,44,-44
17/08/2023 11:15:00,0,43.33334,-43.33334
17/08/2023 11:30:00,0,45.2,-45.2
17/08/2023 11:45:00,0,44.66667,-44.66667
17/08/2023 12:00:00,0,44.8,-44.8
17/08/2023 12:15:00,0,43.33334,-43.33334
17/08/2023 12:30:00,0,45.6,-45.6
17/08/2023 12:45:00,0,44,-44
17/08/2023 13:00:00,0,45.6,-45.6
17/08/2023 13:15:00,0,43.33334,-43.33334
17/08/2023 13:30:00,0,45.2,-45.2
17/08/2023 13:45:00,0,46.66666,-46.66666
17/08/2023 14:00:00,0,45.2,-45.2
17/08/2023 14:15:00,0,46,-46
17/08/2023 14:30:00,0,46.39999,-46.39999
17/08/2023 14:45:00,0,45.33333,-45.33333
17/08/2023 15:00:00,0,46,-46
17/08/2023 15:15:00,0,47.33332,-47.33332
17/08/2023 15:30:00,0,49.19999,-49.19999
17/08/2023 15:45:00,0,47.33332,-47.33332
17/08/2023 16:00:00,0,50.79999,-50.79999
17/08/2023 16:15:00,0,49.33333,-49.33333
17/08/2023 16:30:00,0,49.99999,-49.99999
17/08/2023 16:45:00,0,47.99999,-47.99999
17/08/2023 17:00:00,0,47.19999,-47.19999
17/08/2023 17:15:00,0,49.33332,-49.33332
17/08/2023 17:30:00,0,49.59999,-49.59999
17/08/2023 17:45:00,0,52,-52
17/08/2023 18:00:00,0,53.2,-53.2
17/08/2023 18:15:00,0,50.66666,-50.66666
17/08/2023 18:30:00,0,49.59999,-49.59999
17/08/2023 18:45:00,0,50,-50
17/08/2023 19:00:00,0,49.19999,-49.19999
17/08/2023 19:15:00,0,48,-48
17/08/2023 19:30:00,0,45.6,-45.6
17/08/2023 19:45:00,0,46.66666,-46.66666
17/08/2023 20:00:00,0,46.4,-46.4
17/08/2023 20:15:00,0,46.66666,-46.66666
17/08/2023 20:30:00,0,46,-46
17/08/2023 20:45:00,0,43.33334,-43.33334
17/08/2023 21:00:00,0,40.8,-40.8
17/08/2023 21:15:00,0,40.66668,-40.66668
17/08/2023 21:30:00,0,40.00001,-40.00001
17/08/2023 21:45:00,0,38,-38
17/08/2023 22:00:00,0,37.2,-37.2
17/08/2023 22:15:00,0,37.33334,-37.33334
17/08/2023 22:30:00,0,38.80001,-38.80001
17/08/2023 22:45:00,0,36,-36
17/08/2023 23:00:00,0,35.2,-35.2
17/08/2023 23:15:00,0,33.33333,-33.33333
17/08/2023 23:30:00,0,32.8,-32.8
17/08/2023 23:45:00,0,34,-34
18/08/2023 00:00:00,0,32.4,-32.4
18/08/2023 00:15:00,0,32,-32
18/08/2023 00:30:00,0,30.8,-30.8
18/08/2023 00:45:00,0,37.33334,-37.33334
18/08/2023 01:00:00,0,32.4,-32.4
18/08/2023 01:15:00,0,33.33333,-33.33333
18/08/2023 01:30:00,0,31.2,-31.2
18/08/2023 01:45:00,0,34,-34
18/08/2023 02:00:00,0,33.2,-33.2
18/08/2023 02:15:00,0,30.66667,-30.66667
18/08/2023 02:30:00,0,30.4,-30.4
18/08/2023 02:45:00,0,30.66667,-30.66667
18/08/2023 03:00:00,0,33.6,-33.6
18/08/2023 03:15:00,0,34,-34
18/08/2023 03:30:00,0,35.2,-35.2
18/08/2023 03:45:00,0,33.33333,-33.33333
18/08/2023 04:00:00,0,34,-34
18/08/2023 04:15:00,0,34.66667,-34.66667
18/08/2023 04:30:00,0,33.6,-33.6
18/08/2023 04:45:00,0,36,-36
18/08/2023 05:00:00,0,35.6,-35.6
18/08/2023 05:15:00,0,39.33334,-39.33334
18/08/2023 05:30:00,0,38.4,-38.4
18/08/2023 05:45:00,0,40.66668,-40.66668
18/08/2023 06:00:00,0,40.00001,-40.00001
18/08/2023 06:15:00,0,42.66668,-42.66668
18/08/2023 06:30:00,0,43.60001,-43.60001
18/08/2023 06:45:00,0,46,-46
18/08/2023 07:00:00,0,46.4,-46.4
18/08/2023 07:15:00,0,49.99999,-49.99999
18/08/2023 07:30:00,0,49.99999,-49.99999
18/08/2023 07:45:00,0,50.66666,-50.66666
18/08/2023 08:00:00,0,47.99999,-47.99999
18/08/2023 08:15:00,0,47.99999,-47.99999
18/08/2023 08:30:00,0,49.59999,-49.59999
18/08/2023 08:45:00,0,48.66666,-48.66666
18/08/2023 09:00:00,0,47.59999,-47.59999
18/08/2023 09:15:00,0,46.66666,-46.66666
18/08/2023 09:30:00,0,46.8,-46.8
18/08/2023 09:45:00,0,47.99999,-47.99999
18/08/2023 10:00:00,0,45.6,-45.6
18/08/2023 10:15:00,0,43.33334,-43.33334
18/08/2023 10:30:00,0,44.8,-44.8
