Date of Reading,(CUS) IF0832 (Flow) (Flow (m3/hr)),(CUS) IF0833 (Flow) (Flow (m3/hr)),(IN) IF1801 (Flow) (Flow (m3/hr)),(OUT) IF0802 Flow (Flow (m3/hr)),Itchingfield 250mm east TM (Balance) (Flow (m3/hr))
22/04/2023 07:45:00,,,18.976,5.48,13.496
22/04/2023 08:00:00,,,19.376,6,13.376
22/04/2023 08:15:00,,,19.376,5.24,14.136
22/04/2023 08:30:00,,,14.272,4.68,9.592
22/04/2023 08:45:00,,,13.44,4.72,8.72
22/04/2023 09:00:00,,,14.872,5.6,9.272
22/04/2023 09:15:00,,,16.244,3.76,12.484
22/04/2023 09:30:00,,,14.8,5.96,8.84
22/04/2023 09:45:00,,,17.824,5.12,12.704
22/04/2023 10:00:00,,,14.196,4.56,9.636
22/04/2023 10:15:00,,,17.364,4.24,13.124
22/04/2023 10:30:00,,,15.6,3.84,11.76
22/04/2023 10:45:00,,,16.464,4.52,11.944
22/04/2023 11:00:00,,,15.704,4.84,10.864
22/04/2023 11:15:00,,,17.504,4.08,13.424
22/04/2023 11:30:00,,,14.932,3.28,11.652
22/04/2023 11:45:00,,,14.16,3.36,10.8
22/04/2023 12:00:00,,,14.204,4,10.204
22/04/2023 12:15:00,,,21.548,3.32,18.228
22/04/2023 12:30:00,,,15.468,3.28,12.188
22/04/2023 12:45:00,,,13.876,2.4,11.476
22/04/2023 13:00:00,,,20.228,2.96,17.268
22/04/2023 13:15:00,,,15.576,3.6,11.976
22/04/2023 13:30:00,,,14.62,3.32,11.3
22/04/2023 13:45:00,,,15.848,3.32,12.528
22/04/2023 14:00:00,,,14.572,1.92,12.652
22/04/2023 14:15:00,,,15.808,3,12.808
22/04/2023 14:30:00,,,19.364,3.04,16.324
22/04/2023 14:45:00,,,16.72,3.84,12.88
22/04/2023 15:00:00,,,15.74,2.64,13.1
22/04/2023 15:15:00,,,15.448,2.84,12.608
22/04/2023 15:30:00,,,18.588,2.72,15.868
22/04/2023 15:45:00,,,19.44,2.72,16.72
22/04/2023 16:00:00,,,21.24,3.04,18.2
22/04/2023 16:15:00,,,17.74,2.76,14.98
22/04/2023 16:30:00,,,17.544,3.52,14.024
22/04/2023 16:45:00,,,21.76,2.36,19.4
22/04/2023 17:00:00,,,30.82,3.88,26.94
22/04/2023 17:15:00,,,24.416,4.32,20.096
22/04/2023 17:30:00,,,20.86,3.2,17.66
22/04/2023 17:45:00,,,21.268,4.48,16.788
22/04/2023 18:00:00,,,16.524,4.08,12.444
22/04/2023 18:15:00,,,19.456,3.28,16.176
22/04/2023 18:30:00,,,15.748,3.04,12.708
22/04/2023 18:45:00,,,16.608,4.16,12.448
22/04/2023 19:00:00,,,15.58,4.04,11.54
22/04/2023 19:15:00,,,12.488,3.28,9.208
22/04/2023 19:30:00,,,13.032,2.84,10.192
22/04/2023 19:45:00,,,16.012,3.2,12.812
22/04/2023 20:00:00,,,12.68,2.88,9.8
22/04/2023 20:15:00,,,11.08,2.8,8.28
22/04/2023 20:30:00,,,12.304,2.16,10.144
22/04/2023 20:45:00,,,13.436,2.08,11.356
22/04/2023 21:00:00,,,13.124,1.92,11.204
22/04/2023 21:15:00,,,14.056,2.64,11.416
22/04/2023 21:30:00,,,16.668,2.32,14.348
22/04/2023 21:45:00,,,14.02,3.16,10.86
22/04/2023 22:00:00,,,11.808,3.12,8.688
22/04/2023 22:15:00,,,10.972,2.24,8.732
22/04/2023 22:30:00,,,13.072,2.44,10.632
22/04/2023 22:45:00,,,10.296,1.16,9.136
22/04/2023 23:00:00,,,13.472,1.36,12.112
22/04/2023 23:15:00,,,9.88,1.36,8.52
22/04/2023 23:30:00,,,8.656,1.44,7.216
22/04/2023 23:45:00,,,8.252,1.16,7.092
23/04/2023 00:00:00,,,7.424,0.84,6.584
23/04/2023 00:15:00,,,6.888,0.76,6.128
23/04/2023 00:30:00,,,8.232,0.68,7.552
23/04/2023 00:45:00,,,6.676,0.48,6.196
23/04/2023 01:00:00,,,6.292,0.48,5.812
23/04/2023 01:15:00,,,9.38,0.56,8.82
23/04/2023 01:30:00,,,5.712,0.32,5.392
23/04/2023 01:45:00,,,5.78,0.32,5.46
23/04/2023 02:00:00,,,5.636,0.32,5.316
23/04/2023 02:15:00,,,5.772,0.32,5.452
23/04/2023 02:30:00,,,7.74,0.36,7.38
23/04/2023 02:45:00,,,5.584,0.32,5.264
23/04/2023 03:00:00,,,5.5,0.24,5.26
23/04/2023 03:15:00,,,5.892,0.36,5.532
23/04/2023 03:30:00,,,6.688,0.4,6.288
23/04/2023 03:45:00,,,7.84,0.4,7.44
23/04/2023 04:00:00,,,5.712,0.32,5.392
23/04/2023 04:15:00,,,5.772,0.4,5.372
23/04/2023 04:30:00,,,8.064,0.44,7.624
23/04/2023 04:45:00,,,5.88,0.28,5.6
23/04/2023 05:00:00,,,6.032,0.52,5.512
23/04/2023 05:15:00,,,6.576,0.92,5.656
23/04/2023 05:30:00,,,6.388,0.48,5.908
23/04/2023 05:45:00,,,7.016,0.92,6.096
23/04/2023 06:00:00,,,11.3,1.44,9.86
23/04/2023 06:15:00,,,9.692,2.16,7.532
23/04/2023 06:30:00,,,9.812,1.64,8.172
23/04/2023 06:45:00,,,14.184,3.52,10.664
23/04/2023 07:00:00,,,15.54,3.44,12.1
23/04/2023 07:15:00,,,19.74,3.72,16.02
23/04/2023 07:30:00,,,17.468,4.44,13.028
23/04/2023 07:45:00,,,21.228,5.68,15.548
23/04/2023 08:00:00,,,25.504,3.68,21.824
23/04/2023 08:15:00,,,27.464,5.48,21.984
23/04/2023 08:30:00,,,34.92,6.88,28.04
23/04/2023 08:45:00,,,34.76,4.76,30
23/04/2023 09:00:00,,,34.184,5.16,29.024
23/04/2023 09:15:00,,,30.704,5.88,24.824
23/04/2023 09:30:00,,,22.58,5.16,17.42
23/04/2023 09:45:00,,,20.432,5.84,14.592
23/04/2023 10:00:00,,,17.88,5.12,12.76
23/04/2023 10:15:00,,,14.848,6.52,8.328
23/04/2023 10:30:00,,,14.916,5.44,9.476
23/04/2023 10:45:00,,,22.012,4.32,17.692
23/04/2023 11:00:00,,,18.5,4.2,14.3
23/04/2023 11:15:00,,,19.684,3.56,16.124
23/04/2023 11:30:00,,,17.488,4.48,13.008
23/04/2023 11:45:00,,,20.624,3.96,16.664
23/04/2023 12:00:00,,,17.5,4.32,13.18
23/04/2023 12:15:00,,,19.236,3.2,16.036
23/04/2023 12:30:00,,,23.312,3.32,19.992
23/04/2023 12:45:00,,,18.22,3.2,15.02
23/04/2023 13:00:00,,,20.96,2.88,18.08
23/04/2023 13:15:00,,,16.304,3.12,13.184
23/04/2023 13:30:00,,,14.412,3.28,11.132
23/04/2023 13:45:00,,,15.328,3.04,12.288
23/04/2023 14:00:00,,,13.84,2.6,11.24
23/04/2023 14:15:00,,,16.276,4.2,12.076
23/04/2023 14:30:00,,,16.94,3.36,13.58
23/04/2023 14:45:00,,,12.732,2.96,9.772
23/04/2023 15:00:00,,,13.952,3.52,10.432
23/04/2023 15:15:00,,,14.948,3.08,11.868
23/04/2023 15:30:00,,,15.244,3.24,12.004
23/04/2023 15:45:00,,,11.84,3.2,8.64
23/04/2023 16:00:00,,,14.852,3.6,11.252
23/04/2023 16:15:00,,,21.056,4.72,16.336
23/04/2023 16:30:00,,,18.644,3.24,15.404
23/04/2023 16:45:00,,,16.712,4.8,11.912
23/04/2023 17:00:00,,,23.364,4.52,18.844
23/04/2023 17:15:00,,,14.84,4.92,9.92
23/04/2023 17:30:00,,,18.868,5.6,13.268
23/04/2023 17:45:00,,,21.196,4.88,16.316
23/04/2023 18:00:00,,,16.292,4.96,11.332
23/04/2023 18:15:00,,,18.496,5.4,13.096
23/04/2023 18:30:00,,,17.332,5.16,12.172
23/04/2023 18:45:00,,,16.628,4.64,11.988
23/04/2023 19:00:00,,,21.484,5.24,16.244
23/04/2023 19:15:00,,,15.832,4.4,11.432
23/04/2023 19:30:00,,,16.248,3.72,12.528
23/04/2023 19:45:00,,,17.5,3.6,13.9
23/04/2023 20:00:00,,,17.016,5,12.016
23/04/2023 20:15:00,,,15.216,3.4,11.816
23/04/2023 20:30:00,,,14.784,2.8,11.984
23/04/2023 20:45:00,,,18.156,3.04,15.116
23/04/2023 21:00:00,,,19.856,2.68,17.176
23/04/2023 21:15:00,,,14.652,3,11.652
23/04/2023 21:30:00,,,16.5,3.72,12.78
23/04/2023 21:45:00,,,13.96,3.04,10.92
23/04/2023 22:00:00,,,14.068,2.24,11.828
23/04/2023 22:15:00,,,10.32,1.72,8.6
23/04/2023 22:30:00,,,8.54,1.8,6.74
23/04/2023 22:45:00,,,8.66,1.2,7.46
23/04/2023 23:00:00,,,8.216,1.28,6.936
23/04/2023 23:15:00,,,7.336,0.64,6.696
23/04/2023 23:30:00,,,6.428,0.68,5.748
23/04/2023 23:45:00,,,8.288,0.48,7.808
24/04/2023 00:00:00,,,6.56,0.44,6.12
24/04/2023 00:15:00,,,6.8,0.36,6.44
24/04/2023 00:30:00,,,6.12,0.4,5.72
24/04/2023 00:45:00,,,5.548,0.28,5.268
24/04/2023 01:00:00,,,5.896,0.44,5.456
24/04/2023 01:15:00,,,5.652,0.28,5.372
24/04/2023 01:30:00,,,5.616,0.32,5.296
24/04/2023 01:45:00,,,7.408,0.4,7.008
24/04/2023 02:00:00,,,5.828,0.48,5.348
24/04/2023 02:15:00,,,5.764,0.48,5.284
24/04/2023 02:30:00,,,5.756,0.44,5.316
24/04/2023 02:45:00,,,6.228,0.44,5.788
24/04/2023 03:00:00,,,5.8,0.36,5.44
24/04/2023 03:15:00,,,5.844,0.48,5.364
24/04/2023 03:30:00,,,5.916,0.24,5.676
24/04/2023 03:45:00,,,6.976,0.36,6.616
24/04/2023 04:00:00,,,6.004,0.56,5.444
24/04/2023 04:15:00,,,6.68,0.92,5.76
24/04/2023 04:30:00,,,7.564,0.92,6.644
24/04/2023 04:45:00,,,7.988,1.16,6.828
24/04/2023 05:00:00,,,10.568,1.44,9.128
24/04/2023 05:15:00,,,14.292,2.12,12.172
24/04/2023 05:30:00,,,20.836,3.76,17.076
24/04/2023 05:45:00,,,29.764,4.2,25.564
24/04/2023 06:00:00,,,33.524,6.2,27.324
24/04/2023 06:15:00,,,38.96798,7.08,31.88798
24/04/2023 06:30:00,,,40.964,6.56,34.404
24/04/2023 06:45:00,,,34.952,7.16,27.792
24/04/2023 07:00:00,,,30.536,5.88,24.656
24/04/2023 07:15:00,,,26.212,5.4,20.812
24/04/2023 07:30:00,,,29.352,5.04,24.312
24/04/2023 07:45:00,,,18.94,4.76,14.18
24/04/2023 08:00:00,,,14.412,3.76,10.652
24/04/2023 08:15:00,,,15.292,4.36,10.932
24/04/2023 08:30:00,,,13.972,3.12,10.852
24/04/2023 08:45:00,,,18.932,2.72,16.212
24/04/2023 09:00:00,,,17.872,3.2,14.672
24/04/2023 09:15:00,,,16.58,2.68,13.9
24/04/2023 09:30:00,,,17.664,2.48,15.184
24/04/2023 09:45:00,,,20.96,3.16,17.8
24/04/2023 10:00:00,,,17.308,2.6,14.708
24/04/2023 10:15:00,,,13.572,2.76,10.812
24/04/2023 10:30:00,,,20.976,3.04,17.936
24/04/2023 10:45:00,,,22.964,2.8,20.164
24/04/2023 11:00:00,,,16.492,2.48,14.012
24/04/2023 11:15:00,,,14.256,1.88,12.376
24/04/2023 11:30:00,,,11.172,2.24,8.932
24/04/2023 11:45:00,,,14.504,2.24,12.264
24/04/2023 12:00:00,,,13.752,2.6,11.152
24/04/2023 12:15:00,,,13.98,2.4,11.58
24/04/2023 12:30:00,,,17.332,2.28,15.052
24/04/2023 12:45:00,,,14.716,2.28,12.436
24/04/2023 13:00:00,,,19.164,2.16,17.004
24/04/2023 13:15:00,,,19.488,2.32,17.168
24/04/2023 13:30:00,,,19.512,1.92,17.592
24/04/2023 13:45:00,,,16.096,1.92,14.176
24/04/2023 14:00:00,,,14.208,1.92,12.288
24/04/2023 14:15:00,,,12.216,1.6,10.616
24/04/2023 14:30:00,,,17.564,2.2,15.364
24/04/2023 14:45:00,,,17.228,1.76,15.468
24/04/2023 15:00:00,,,15.556,2.04,13.516
24/04/2023 15:15:00,,,15.616,2.76,12.856
24/04/2023 15:30:00,,,14.516,2.6,11.916
24/04/2023 15:45:00,,,15.324,2.2,13.124
24/04/2023 16:00:00,,,19.52,1.96,17.56
24/04/2023 16:15:00,,,17.88,3.4,14.48
24/04/2023 16:30:00,,,14.12,2.92,11.2
24/04/2023 16:45:00,,,13.632,2.92,10.712
24/04/2023 17:00:00,,,18.548,3.32,15.228
24/04/2023 17:15:00,,,20.224,4.2,16.024
24/04/2023 17:30:00,,,22.472,4.8,17.672
24/04/2023 17:45:00,,,19.8,4.8,15
24/04/2023 18:00:00,,,20.384,5.16,15.224
24/04/2023 18:15:00,,,17.288,5,12.288
24/04/2023 18:30:00,,,19.72,6.4,13.32
24/04/2023 18:45:00,,,17.856,3.64,14.216
24/04/2023 19:00:00,,,20.088,3.72,16.368
24/04/2023 19:15:00,,,16.568,3.48,13.088
24/04/2023 19:30:00,,,18.224,3.52,14.704
24/04/2023 19:45:00,,,18.148,2.88,15.268
24/04/2023 20:00:00,,,22.428,3.88,18.548
24/04/2023 20:15:00,,,24.444,2.92,21.524
24/04/2023 20:30:00,,,20.712,3.4,17.312
24/04/2023 20:45:00,,,19.888,3.56,16.328
24/04/2023 21:00:00,,,19.256,3.6,15.656
24/04/2023 21:15:00,,,17.224,2.92,14.304
24/04/2023 21:30:00,,,18.508,3.2,15.308
24/04/2023 21:45:00,,,14.924,2.32,12.604
24/04/2023 22:00:00,,,15.736,2.2,13.536
24/04/2023 22:15:00,,,15.528,1.72,13.808
24/04/2023 22:30:00,,,14.704,2.16,12.544
24/04/2023 22:45:00,,,12.432,1.32,11.112
24/04/2023 23:00:00,,,13.416,0.68,12.736
24/04/2023 23:15:00,,,10.144,0.76,9.384
24/04/2023 23:30:00,,,11.644,0.96,10.684
24/04/2023 23:45:00,,,8.244,0.8,7.444
25/04/2023 00:00:00,,,6.444,0.44,6.004
25/04/2023 00:15:00,,,6.74,0.32,6.42
25/04/2023 00:30:00,,,5.62,0.32,5.3
25/04/2023 00:45:00,,,5.74,0.36,5.38
25/04/2023 01:00:00,,,5.904,0.32,5.584
25/04/2023 01:15:00,,,6.956,0.36,6.596
25/04/2023 01:30:00,,,5.592,0.36,5.232
25/04/2023 01:45:00,,,5.7,0.36,5.34
25/04/2023 02:00:00,,,7.08,0.48,6.6
25/04/2023 02:15:00,,,6.324,0.48,5.844
25/04/2023 02:30:00,,,5.672,0.44,5.232
25/04/2023 02:45:00,,,5.588,0.32,5.268
25/04/2023 03:00:00,,,5.632,0.28,5.352
25/04/2023 03:15:00,,,6.148,0.36,5.788
25/04/2023 03:30:00,,,5.648,0.24,5.408
25/04/2023 03:45:00,,,6.132,0.36,5.772
25/04/2023 04:00:00,,,7.6,0.32,7.28
25/04/2023 04:15:00,,,6.776,0.64,6.136
25/04/2023 04:30:00,,,10.324,1.2,9.124
25/04/2023 04:45:00,,,8.408,1.2,7.208
25/04/2023 05:00:00,,,11.344,2.28,9.064
25/04/2023 05:15:00,,,17.444,3.92,13.524
25/04/2023 05:30:00,,,21.02,4.6,16.42
25/04/2023 05:45:00,,,29.116,4.04,25.076
25/04/2023 06:00:00,,,33.924,5.56,28.364
25/04/2023 06:15:00,,,35.156,6.56,28.596
25/04/2023 06:30:00,,,41.364,7,34.364
25/04/2023 06:45:00,,,36.87998,6.48,30.39998
25/04/2023 07:00:00,,,29.18,5.44,23.74
25/04/2023 07:15:00,,,28.308,5,23.308
25/04/2023 07:30:00,,,27.516,3.84,23.676
25/04/2023 07:45:00,,,20,3.52,16.48
25/04/2023 08:00:00,,,18.04,2.76,15.28
25/04/2023 08:15:00,,,13.376,3.48,9.896
25/04/2023 08:30:00,,,17.192,2.76,14.432
25/04/2023 08:45:00,,,18.904,3.04,15.864
25/04/2023 09:00:00,,,20.96,2.48,18.48
25/04/2023 09:15:00,,,16.288,3.2,13.088
25/04/2023 09:30:00,,,18.76,3.12,15.64
25/04/2023 09:45:00,,,16.824,2.4,14.424
25/04/2023 10:00:00,,,14.344,2.68,11.664
25/04/2023 10:15:00,,,17.388,3.04,14.348
25/04/2023 10:30:00,,,17.704,2.72,14.984
25/04/2023 10:45:00,,,13.7,2.32,11.38
25/04/2023 11:00:00,,,10.58,2,8.58
25/04/2023 11:15:00,,,14.672,1.96,12.712
25/04/2023 11:30:00,,,16.016,2.48,13.536
25/04/2023 11:45:00,,,11.076,2.52,8.556
25/04/2023 12:00:00,,,14.272,1.92,12.352
25/04/2023 12:15:00,,,13.896,1.92,11.976
25/04/2023 12:30:00,,,19.468,2.12,17.348
25/04/2023 12:45:00,,,19.064,2.72,16.344
25/04/2023 13:00:00,,,17.116,2.52,14.596
25/04/2023 13:15:00,,,17.32,2.52,14.8
25/04/2023 13:30:00,,,18.024,1.76,16.264
25/04/2023 13:45:00,,,19.024,1.6,17.424
25/04/2023 14:00:00,,,14.356,1.72,12.636
25/04/2023 14:15:00,,,13.224,1.56,11.664
25/04/2023 14:30:00,,,10.808,1.48,9.328
25/04/2023 14:45:00,,,11.348,1.68,9.668
25/04/2023 15:00:00,,,13.512,1.52,11.992
25/04/2023 15:15:00,,,20.664,2.4,18.264
25/04/2023 15:30:00,,,19.72,2.12,17.6
25/04/2023 15:45:00,,,14.48,2.84,11.64
25/04/2023 16:00:00,,,16.76,2.88,13.88
25/04/2023 16:15:00,,,17.136,2.52,14.616
25/04/2023 16:30:00,,,15.832,2.96,12.872
25/04/2023 16:45:00,,,16.908,3.16,13.748
25/04/2023 17:00:00,,,21.172,4.64,16.532
25/04/2023 17:15:00,,,17.412,4,13.412
25/04/2023 17:30:00,,,22.232,4.48,17.752
25/04/2023 17:45:00,,,19.704,4.04,15.664
25/04/2023 18:00:00,,,15.652,4.12,11.532
25/04/2023 18:15:00,,,20.476,4.96,15.516
25/04/2023 18:30:00,,,16.484,4.44,12.044
25/04/2023 18:45:00,,,17.656,5.4,12.256
25/04/2023 19:00:00,,,20.076,3.6,16.476
25/04/2023 19:15:00,,,17.568,3.76,13.808
25/04/2023 19:30:00,,,14.836,3.2,11.636
25/04/2023 19:45:00,,,17.344,3.84,13.504
25/04/2023 20:00:00,,,16.016,2.48,13.536
25/04/2023 20:15:00,,,17.68,4,13.68
25/04/2023 20:30:00,,,16.108,3.56,12.548
25/04/2023 20:45:00,,,17.672,3.72,13.952
25/04/2023 21:00:00,,,17.724,2.8,14.924
25/04/2023 21:15:00,,,20.7,4.16,16.54
25/04/2023 21:30:00,,,15.148,3.84,11.308
25/04/2023 21:45:00,,,17.752,3.04,14.712
25/04/2023 22:00:00,,,13.056,2.28,10.776
25/04/2023 22:15:00,,,11.456,2.8,8.656
25/04/2023 22:30:00,,,9.108,1.64,7.468
25/04/2023 22:45:00,,,8.392,1.04,7.352
25/04/2023 23:00:00,,,7.668,1.64,6.028
25/04/2023 23:15:00,,,7.028,1.12,5.908
25/04/2023 23:30:00,,,7.528,1,6.528
25/04/2023 23:45:00,,,8.748,0.76,7.988
26/04/2023 00:00:00,,,6.408,0.64,5.768
26/04/2023 00:15:00,,,6.076,0.56,5.516
26/04/2023 00:30:00,,,6.8,0.52,6.28
26/04/2023 00:45:00,,,6.244,0.44,5.804
26/04/2023 01:00:00,,,7.212,0.32,6.892
26/04/2023 01:15:00,,,5.824,0.4,5.424
26/04/2023 01:30:00,,,5.668,0.28,5.388
26/04/2023 01:45:00,,,7.72,0.32,7.4
26/04/2023 02:00:00,,,5.908,0.48,5.428
26/04/2023 02:15:00,,,5.74,0.36,5.38
26/04/2023 02:30:00,,,5.716,0.32,5.396
26/04/2023 02:45:00,,,5.828,0.44,5.388
26/04/2023 03:00:00,,,5.852,0.4,5.452
26/04/2023 03:15:00,,,5.736,0.28,5.456
26/04/2023 03:30:00,,,7.124,0.4,6.724
26/04/2023 03:45:00,,,6.48,0.32,6.16
26/04/2023 04:00:00,,,7.068,0.96,6.108
26/04/2023 04:15:00,,,7.288,1.4,5.888
26/04/2023 04:30:00,,,8.108,1.24,6.868
26/04/2023 04:45:00,,,8.216,1.68,6.536
26/04/2023 05:00:00,,,11.936,1.76,10.176
26/04/2023 05:15:00,,,15.724,2.76,12.964
26/04/2023 05:30:00,,,23.184,4.56,18.624
26/04/2023 05:45:00,,,27.488,4.84,22.648
26/04/2023 06:00:00,,,32.128,5.84,26.288
26/04/2023 06:15:00,,,30.684,5.48,25.204
26/04/2023 06:30:00,,,39.816,6.08,33.736
26/04/2023 06:45:00,,,34.972,5.68,29.292
26/04/2023 07:00:00,,,31.752,5.48,26.272
26/04/2023 07:15:00,,,28.372,4.88,23.492
26/04/2023 07:30:00,,,25.224,3.48,21.744
26/04/2023 07:45:00,,,18.94,3.92,15.02
26/04/2023 08:00:00,,,18.212,3.36,14.852
26/04/2023 08:15:00,,,17.42,3.4,14.02
26/04/2023 08:30:00,,,17.564,3.52,14.044
26/04/2023 08:45:00,,,17.092,2.44,14.652
26/04/2023 09:00:00,,,19.444,2.4,17.044
26/04/2023 09:15:00,,,14.94,3.76,11.18
26/04/2023 09:30:00,,,22.58,3.4,19.18
26/04/2023 09:45:00,,,17.26,2.12,15.14
26/04/2023 10:00:00,,,12.26,2.48,9.78
26/04/2023 10:15:00,,,16.304,2.32,13.984
26/04/2023 10:30:00,,,23.192,2,21.192
26/04/2023 10:45:00,,,26.524,1.88,24.644
26/04/2023 11:00:00,,,14.56,1.72,12.84
26/04/2023 11:15:00,,,14.416,1.8,12.616
26/04/2023 11:30:00,,,14.112,1.92,12.192
26/04/2023 11:45:00,,,14.212,1.92,12.292
26/04/2023 12:00:00,,,14.928,1.68,13.248
26/04/2023 12:15:00,,,16.324,1.68,14.644
26/04/2023 12:30:00,,,19.184,2.08,17.104
26/04/2023 12:45:00,,,13.736,2.76,10.976
26/04/2023 13:00:00,,,13.94,2.48,11.46
26/04/2023 13:15:00,,,20.004,2.2,17.804
26/04/2023 13:30:00,,,17.476,1.8,15.676
26/04/2023 13:45:00,,,15.328,2.16,13.168
26/04/2023 14:00:00,,,15.564,2.44,13.124
26/04/2023 14:15:00,,,13.188,2.72,10.468
26/04/2023 14:30:00,,,16.4,2.32,14.08
26/04/2023 14:45:00,,,14.192,1.84,12.352
26/04/2023 15:00:00,,,18.008,2.56,15.448
26/04/2023 15:15:00,,,14.644,2.08,12.564
26/04/2023 15:30:00,,,14.968,2.68,12.288
26/04/2023 15:45:00,,,16.512,2.24,14.272
26/04/2023 16:00:00,,,18.04,2.6,15.44
26/04/2023 16:15:00,,,15.264,2.4,12.864
26/04/2023 16:30:00,,,13.172,2.48,10.692
26/04/2023 16:45:00,,,18.764,3.64,15.124
26/04/2023 17:00:00,,,16.596,4.92,11.676
26/04/2023 17:15:00,,,16.62,3.32,13.3
26/04/2023 17:30:00,,,25.328,5.16,20.168
26/04/2023 17:45:00,,,29.86,6.12,23.74
26/04/2023 18:00:00,,,17.112,4.08,13.032
26/04/2023 18:15:00,,,15.248,4.28,10.968
26/04/2023 18:30:00,,,21.632,6.04,15.592
26/04/2023 18:45:00,,,21.484,4.6,16.884
26/04/2023 19:00:00,,,23.844,6.12,17.724
26/04/2023 19:15:00,,,19.212,3.92,15.292
26/04/2023 19:30:00,,,15.516,3.64,11.876
26/04/2023 19:45:00,,,15.112,3.96,11.152
26/04/2023 20:00:00,,,14.808,2.84,11.968
26/04/2023 20:15:00,,,14.66,3.28,11.38
26/04/2023 20:30:00,,,16.392,4.08,12.312
26/04/2023 20:45:00,,,23.708,3.16,20.548
26/04/2023 21:00:00,,,16.8,2.24,14.56
26/04/2023 21:15:00,,,15.276,2.88,12.396
26/04/2023 21:30:00,,,13.776,3.64,10.136
26/04/2023 21:45:00,,,12.228,2.68,9.548
26/04/2023 22:00:00,,,10.432,2.12,8.312
26/04/2023 22:15:00,,,11.556,1.48,10.076
26/04/2023 22:30:00,,,10.28,2.2,8.08
26/04/2023 22:45:00,,,8.956,1.2,7.756
26/04/2023 23:00:00,,,9.12,1.36,7.76
26/04/2023 23:15:00,,,7.996,0.92,7.076
26/04/2023 23:30:00,,,6.944,0.8,6.144
26/04/2023 23:45:00,,,6.456,0.52,5.936
27/04/2023 00:00:00,,,7.772,0.52,7.252
27/04/2023 00:15:00,,,6.66,0.48,6.18
27/04/2023 00:30:00,,,5.864,0.48,5.384
27/04/2023 00:45:00,,,6.176,0.44,5.736
27/04/2023 01:00:00,,,5.576,0.28,5.296
27/04/2023 01:15:00,,,5.688,0.32,5.368
27/04/2023 01:30:00,,,5.568,0.28,5.288
27/04/2023 01:45:00,,,5.736,0.44,5.296
27/04/2023 02:00:00,,,7.28,0.28,7
27/04/2023 02:15:00,,,5.54,0.36,5.18
27/04/2023 02:30:00,,,5.616,0.4,5.216
27/04/2023 02:45:00,,,5.548,0.36,5.188
27/04/2023 03:00:00,,,5.448,0.24,5.208
27/04/2023 03:15:00,,,5.664,0.4,5.264
27/04/2023 03:30:00,,,7.068,0.32,6.748
27/04/2023 03:45:00,,,5.568,0.24,5.328
27/04/2023 04:00:00,,,7.444,0.4,7.044
27/04/2023 04:15:00,,,6.472,0.72,5.752
27/04/2023 04:30:00,,,8.144,1.4,6.744
27/04/2023 04:45:00,,,7.752,1.44,6.312
27/04/2023 05:00:00,,,12.592,2.32,10.272
27/04/2023 05:15:00,,,15.792,3,12.792
27/04/2023 05:30:00,,,20.932,3.76,17.172
27/04/2023 05:45:00,,,29.356,3.96,25.396
27/04/2023 06:00:00,,,33.024,5,28.024
27/04/2023 06:15:00,,,30.26,4.96,25.3
27/04/2023 06:30:00,,,37.71202,5.64,32.07202
27/04/2023 06:45:00,,,42.03601,6.68,35.35601
27/04/2023 07:00:00,,,25.82,6.04,19.78
27/04/2023 07:15:00,,,29.288,5.44,23.848
27/04/2023 07:30:00,,,25.224,4.12,21.104
27/04/2023 07:45:00,,,15.86,4.24,11.62
27/04/2023 08:00:00,,,18.416,4.04,14.376
27/04/2023 08:15:00,,,13.876,3.76,10.116
27/04/2023 08:30:00,,,16.004,3.96,12.044
27/04/2023 08:45:00,,,15.296,2.36,12.936
27/04/2023 09:00:00,,,20.868,2.76,18.108
27/04/2023 09:15:00,,,18.136,4.04,14.096
27/04/2023 09:30:00,,,17.832,3.16,14.672
27/04/2023 09:45:00,,,12.676,2,10.676
27/04/2023 10:00:00,,,17.464,2.76,14.704
27/04/2023 10:15:00,,,19.912,3.92,15.992
27/04/2023 10:30:00,,,23.592,3.36,20.232
27/04/2023 10:45:00,,,18.836,3.52,15.316
27/04/2023 11:00:00,,,14.264,2.04,12.224
27/04/2023 11:15:00,,,14.78,2.2,12.58
27/04/2023 11:30:00,,,12.8,2.64,10.16
27/04/2023 11:45:00,,,13.332,3,10.332
27/04/2023 12:00:00,,,14.108,2.96,11.148
27/04/2023 12:15:00,,,16.024,2.76,13.264
27/04/2023 12:30:00,,,17.464,1.88,15.584
27/04/2023 12:45:00,,,15.22,1.88,13.34
27/04/2023 13:00:00,,,17.928,1.88,16.048
27/04/2023 13:15:00,,,17.348,2.24,15.108
27/04/2023 13:30:00,,,16.968,1.8,15.168
27/04/2023 13:45:00,,,18.14,1.48,16.66
27/04/2023 14:00:00,,,16.056,2.44,13.616
27/04/2023 14:15:00,,,14.24,1.8,12.44
27/04/2023 14:30:00,,,16.852,1.64,15.212
27/04/2023 14:45:00,,,15.268,2.2,13.068
27/04/2023 15:00:00,,,13.16,2.36,10.8
27/04/2023 15:15:00,,,17.12,3,14.12
27/04/2023 15:30:00,,,19.316,2.28,17.036
27/04/2023 15:45:00,,,22.416,2.28,20.136
27/04/2023 16:00:00,,,24.028,2.08,21.948
