Date of Reading,(IN) BT0901 (Flow) (Flow (m3/hr)),(OUT) BT0301 (Flow) (Flow (m3/hr)),(OUT) BT0601 (Flow) (Flow (m3/hr)),(OUT) BT0701 (Flow) (Flow (m3/hr)),(OUT) BT0202 Flow (Flow (m3/hr)),Buchan Tower North outlet TM (Balance) (Flow (m3/hr))
14/05/2025 20:00:00,80.79998,36.36,32.84,6.908,3.652,1.03998
14/05/2025 20:15:00,80.39999,36.04,33.44,7.076,2.684,1.15999
14/05/2025 20:30:00,73.19999,31.72,32.72,5.656,3.132,-0.02801
14/05/2025 20:45:00,69.99998,32.56,27.2,5.548,2.992,1.69998
14/05/2025 21:00:00,60.8,28.84,24.88,5.004,2.572,-0.496
14/05/2025 21:15:00,60.40001,29.08,24.08,4.88,2.592,-0.23199
14/05/2025 21:30:00,54.79999,25.52,24.2,3.852,1.652,-0.42401
14/05/2025 21:45:00,51.59999,22.8,23.36,4.032,1.8,-0.39201
14/05/2025 22:00:00,46.4,22.08,19.76,3.224,1.844,-0.508
14/05/2025 22:15:00,43.2,18.76,19.84,2.908,1.98,-0.288
14/05/2025 22:30:00,40.79999,17.04,18.56,2.664,2.404,0.13199
14/05/2025 22:45:00,35.2,14.72,15.44,2.096,2.396,0.548
14/05/2025 23:00:00,31.6,13,13.92,2.436,1.488,0.756
14/05/2025 23:15:00,29.2,12.08,13,2.592,1.708,-0.18
14/05/2025 23:30:00,27.2,11.24,12.28,1.88,1.624,0.176
14/05/2025 23:45:00,25.2,9.76,11.6,1.904,1.52,0.416
15/05/2025 00:00:00,24.8,10.4,11.32,1.632,1.224,0.224
15/05/2025 00:15:00,23.2,9.4,11.52,1.208,1.076,-0.004
15/05/2025 00:30:00,21.2,7.84,10.68,1.32,1.092,0.268
15/05/2025 00:45:00,20.4,7.84,10.4,1.508,1.04,-0.388
15/05/2025 01:00:00,21.6,8.2,11.2,1.536,0.912,-0.248
15/05/2025 01:15:00,22,7.8,11.52,1.636,1.248,-0.204
15/05/2025 01:30:00,20.4,7.76,10.16,1.46,1.328,-0.308
15/05/2025 01:45:00,19.2,7.6,9.6,1.192,0.972,-0.164
15/05/2025 02:00:00,18.8,7.76,9.48,1.256,0.96,-0.656
15/05/2025 02:15:00,19.2,7.6,9.64,1.216,1.132,-0.388
15/05/2025 02:30:00,20,7.84,8.96,1.332,1.348,0.52
15/05/2025 02:45:00,18.8,7.28,9.76,1.072,1.228,-0.54
15/05/2025 03:00:00,21.2,8.8,9.76,1.18,1.408,0.052
15/05/2025 03:15:00,21.6,8.96,10.84,1.196,1.096,-0.492
15/05/2025 03:30:00,23.6,9.28,12.16,1.388,0.964,-0.192
15/05/2025 03:45:00,24,9.6,11.96,1.48,1.016,-0.056
15/05/2025 04:00:00,23.6,9.64,12.08,1.424,1,-0.544
15/05/2025 04:15:00,26.4,10.96,12.64,2.284,1.076,-0.56
15/05/2025 04:30:00,31.2,12.72,15.04,2.836,1.192,-0.588
15/05/2025 04:45:00,33.6,13.6,15.68,2.552,1.484,0.284
15/05/2025 05:00:00,39.6,16.52,17.56,2.82,2.688,0.012
15/05/2025 05:15:00,46.8,19.12,23.12,2.684,2.28,-0.404
15/05/2025 05:30:00,54.79999,22.52,23.68,6.968,2.216,-0.58401
15/05/2025 05:45:00,60.40001,26.12,26.32,5.02,2.82,0.12001
15/05/2025 06:00:00,65.99999,28.44,29.2,5.528,2.964,-0.13201
15/05/2025 06:15:00,76.39999,35.6,31.68,5.768,3.476,-0.12401
15/05/2025 06:30:00,78.40001,34.4,34.12,6.172,3.364,0.34401
15/05/2025 06:45:00,79.2,33.16,33.8,7.588,4.192,0.46
15/05/2025 07:00:00,76.39999,34.96,32.92,6.648,3.14,-1.26801
15/05/2025 07:15:00,74.80001,35.56,30.08,6.612,2.944,-0.39599
15/05/2025 07:30:00,64.4,27.12,28.4,7.18,2.68,-0.98
15/05/2025 07:45:00,58.39999,22.2,28.32,5.684,2.888,-0.69201
15/05/2025 08:00:00,56.40001,21.2,27.32,6.112,2.304,-0.53599
15/05/2025 08:15:00,60.00001,25.48,28.12,4.572,3.132,-1.30399
15/05/2025 08:30:00,57.6,26.12,22.76,4.912,2.716,1.092
15/05/2025 08:45:00,56.80001,23.68,26.92,4.36,2.356,-0.51599
15/05/2025 09:00:00,60.00001,25.24,28.48,4.464,3.48,-1.66399
15/05/2025 09:15:00,60.00001,26.2,26.24,5.404,2.744,-0.58799
15/05/2025 09:30:00,54.79999,23.88,25.12,4.216,2.66,-1.07601
15/05/2025 09:45:00,59.19998,25.6,25.8,5.384,3.508,-1.09202
15/05/2025 10:00:00,67.20001,32.08,28.36,4.668,2.748,-0.65599
15/05/2025 10:15:00,54,22.84,26.56,3.552,2.1,-1.052
15/05/2025 10:30:00,56.00002,22.96,27.92,4.596,1.812,-1.28798
15/05/2025 10:45:00,53.6,23.56,25.4,4.044,2.612,-2.016
15/05/2025 11:00:00,52.80001,20.12,26.32,5.208,2.112,-0.95999
15/05/2025 11:15:00,51.19999,21.08,25.6,3.804,1.556,-0.84001
15/05/2025 11:30:00,47.99999,20.24,23.36,3.444,2.54,-1.58401
15/05/2025 11:45:00,47.99999,21.36,22.44,3.436,2.132,-1.36801
15/05/2025 12:00:00,50,22.48,22.52,3.244,2.408,-0.652
15/05/2025 12:15:00,54,23.08,24.96,3.736,3.292,-1.068
15/05/2025 12:30:00,49.20001,21.16,23.24,3.312,2.348,-0.85999
15/05/2025 12:45:00,50,22.44,22.76,3.048,2.504,-0.752
15/05/2025 13:00:00,48.80002,21.92,22.12,3.416,2.456,-1.11198
15/05/2025 13:15:00,50,22.52,22.4,3.392,2.8,-1.112
15/05/2025 13:30:00,48.80002,21.12,24.12,2.756,1.828,-1.02398
15/05/2025 13:45:00,48.39998,21.36,21.44,4.264,2.58,-1.24402
15/05/2025 14:00:00,47.99999,22.08,20.88,3.456,2.8,-1.21601
15/05/2025 14:15:00,46.8,19.72,19.8,3.856,2.472,0.952
15/05/2025 14:30:00,47.99999,20.08,23.24,3.204,2.308,-0.83201
15/05/2025 14:45:00,53.20001,24.08,23.24,3.8,2.184,-0.10399
15/05/2025 15:00:00,55.19999,24,25.92,3.596,1.9,-0.21601
15/05/2025 15:15:00,54.79999,25.8,22.28,4.528,2.188,0.00399
15/05/2025 15:30:00,57.2,25.44,23.28,6.14,2.26,0.08
15/05/2025 15:45:00,59.60002,26.88,26.04,4.9,2.348,-0.56798
15/05/2025 16:00:00,62.79998,28.16,27.72,5.26,2.236,-0.57602
15/05/2025 16:15:00,64.00001,28.8,27.08,6.228,2.528,-0.63599
15/05/2025 16:30:00,69.99998,30.24,30.6,6.18,3.044,-0.06402
15/05/2025 16:45:00,69.19999,28.76,29.88,7.1,3.804,-0.34401
15/05/2025 17:00:00,68,29.36,31,5.228,2.184,0.228
15/05/2025 17:15:00,76,33.16,35.04,5.112,2.78,-0.092
15/05/2025 17:30:00,77.60002,33.88,32.64,7.916,2.768,0.39602
15/05/2025 17:45:00,81.20002,34.16,34.52,7.672,4.044,0.80402
15/05/2025 18:00:00,82.4,34.84,33.92,9.304,3.848,0.488
15/05/2025 18:15:00,80.39999,32.4,35.8,8.288,3.876,0.03599
15/05/2025 18:30:00,75.6,33.84,32.24,6.96,2.784,-0.224
15/05/2025 18:45:00,75.2,31.12,32.24,9.02,3.3,-0.48
15/05/2025 19:00:00,74.40001,31.8,32.76,6.756,3.076,0.00801
15/05/2025 19:15:00,78.40001,33.84,31.08,7.98,5.196,0.30401
15/05/2025 19:30:00,70.40002,32.48,28.12,6.96,2.996,-0.15598
15/05/2025 19:45:00,66.80002,30.92,27.4,5.128,3.624,-0.27198
15/05/2025 20:00:00,74.80001,31.56,29.88,5.62,3.736,4.00401
15/05/2025 20:15:00,71.20001,32.36,31.64,5.024,2.476,-0.29999
15/05/2025 20:30:00,66.80002,32.44,27.2,4.412,2.664,0.08402
15/05/2025 20:45:00,63.20002,29.44,25.56,6,3.064,-0.86398
15/05/2025 21:00:00,59.19998,24.96,27.32,4.328,2.52,0.07198
15/05/2025 21:15:00,56.40001,26.4,24.84,4.128,1.792,-0.75999
15/05/2025 21:30:00,51.19999,24.24,19.92,4.644,2,0.39599
15/05/2025 21:45:00,47.2,21.24,19.6,3.952,1.844,0.564
15/05/2025 22:00:00,42.00001,18.92,17.76,3.136,1.652,0.53201
15/05/2025 22:15:00,37.59998,16.28,16.2,3.568,1.856,-0.30402
15/05/2025 22:30:00,35.2,15.12,15.32,3.072,1.552,0.136
15/05/2025 22:45:00,32,12.64,15,2.112,2.016,0.232
15/05/2025 23:00:00,30.4,13.64,13.04,2.168,1.548,0.004
15/05/2025 23:15:00,28.4,13.32,11.16,2.292,1.804,-0.176
15/05/2025 23:30:00,26.4,11.92,11.08,2.152,1.164,0.084
15/05/2025 23:45:00,24.4,10.24,10.6,2.268,1.124,0.168
16/05/2025 00:00:00,23.2,9.56,10.68,1.54,1.408,0.012
16/05/2025 00:15:00,23.6,10.24,11.24,1.54,1.028,-0.448
16/05/2025 00:30:00,20.4,8.8,9.4,1.28,1.228,-0.308
16/05/2025 00:45:00,20,8.2,9.44,1.336,0.924,0.1
16/05/2025 01:00:00,18.4,7.96,8.72,1.288,0.808,-0.376
16/05/2025 01:15:00,18.4,7.64,8.52,1.248,0.968,0.024
16/05/2025 01:30:00,18.4,7.92,8.64,1.16,0.876,-0.196
16/05/2025 01:45:00,18.8,8.64,8.16,1.372,0.988,-0.36
16/05/2025 02:00:00,18.8,8.28,7.92,1.36,1.052,0.188
16/05/2025 02:15:00,19.2,7.88,9.48,1.204,0.936,-0.3
16/05/2025 02:30:00,18.4,7.44,8.88,1.2,1.156,-0.276
16/05/2025 02:45:00,20.4,8.48,9.56,1.224,1.264,-0.128
16/05/2025 03:00:00,19.2,8.16,8.88,1.324,1.356,-0.52
16/05/2025 03:15:00,20.8,8.72,10.16,1.148,1.22,-0.448
16/05/2025 03:30:00,22.8,10.04,10.36,1.592,1.012,-0.204
16/05/2025 03:45:00,22.8,9.68,10.4,1.684,1.004,0.032
16/05/2025 04:00:00,24.4,10.44,11.48,1.856,0.848,-0.224
16/05/2025 04:15:00,25.6,10.44,11.44,2.792,1.172,-0.244
16/05/2025 04:30:00,28.4,12.32,13.32,2.048,1.412,-0.7
16/05/2025 04:45:00,32.8,12.44,15.72,3.008,1.484,0.148
16/05/2025 05:00:00,39.2,15.2,19.32,2.344,2.32,0.016
16/05/2025 05:15:00,46.4,20.16,19.68,4.476,2.484,-0.4
16/05/2025 05:30:00,51.19999,22.64,20.4,6.412,1.484,0.26399
16/05/2025 05:45:00,56.40001,24,22.8,6.724,2.652,0.22401
16/05/2025 06:00:00,64.00001,29.96,24.28,6.328,3.424,0.00801
16/05/2025 06:15:00,77.60002,35.28,30.68,7.564,3.98,0.09602
16/05/2025 06:30:00,75.2,33.8,32.72,6.176,3.408,-0.904
16/05/2025 06:45:00,78.00001,37.08,31.16,6.564,3.564,-0.36799
16/05/2025 07:00:00,74.80001,35.68,29,6.548,3.976,-0.40399
16/05/2025 07:15:00,70.40002,30.88,29.68,7.156,3.064,-0.37998
16/05/2025 07:30:00,69.99998,29.76,30.28,8.204,2.592,-0.83602
16/05/2025 07:45:00,63.60001,26.4,26.2,7.644,2.048,1.30801
16/05/2025 08:00:00,62.39999,27.6,27.92,6.428,2.056,-1.60401
16/05/2025 08:15:00,67.60001,29.6,29.32,6.316,3.056,-0.69199
16/05/2025 08:30:00,66.39998,27.4,30.32,6.688,2.452,-0.46002
16/05/2025 08:45:00,64.4,28,30.6,5.92,2.72,-2.84
16/05/2025 09:00:00,65.59999,27.08,30.4,6.452,2.36,-0.69201
16/05/2025 09:15:00,64.4,29.72,29.16,4.992,2.6,-2.072
16/05/2025 09:30:00,65.99999,30.12,29.24,5.248,2.492,-1.10001
16/05/2025 09:45:00,58,26.76,27,4.2,2.04,-2
16/05/2025 10:00:00,60.8,26.28,29.72,3.78,2.724,-1.704
16/05/2025 10:15:00,60.00001,26.72,30.24,2.984,1.924,-1.86799
16/05/2025 10:30:00,58.79999,26.12,27.56,4.912,2.288,-2.08001
16/05/2025 10:45:00,55.59998,24.4,25.68,4.6,2.464,-1.54402
16/05/2025 11:00:00,57.6,24.6,27.96,4.164,2.852,-1.976
16/05/2025 11:15:00,61.99999,26.76,29.36,3.348,3.66,-1.12801
16/05/2025 11:30:00,60.40001,28.68,26.56,4.024,3.232,-2.09599
16/05/2025 11:45:00,58,27.28,25.92,4.132,3.06,-2.392
16/05/2025 12:00:00,61.99999,29.36,27.36,3.424,3.372,-1.51601
16/05/2025 12:15:00,60.40001,28.28,25.52,4.76,3.636,-1.79599
16/05/2025 12:30:00,60.00001,30.8,24.16,3.644,2.388,-0.99199
16/05/2025 12:45:00,57.2,25.88,25.92,4.168,2.472,-1.24
16/05/2025 13:00:00,52.80001,23.96,24.16,4.2,2.236,-1.75599
16/05/2025 13:15:00,55.59998,25.68,23.88,4.704,2.62,-1.28402
16/05/2025 13:30:00,51.19999,24.24,21.88,4.796,2.296,-2.01201
16/05/2025 13:45:00,52.80001,23.28,22.84,4.312,2.328,0.04001
16/05/2025 14:00:00,51.19999,22.28,24,4.192,2.556,-1.82801
16/05/2025 14:15:00,50.4,22.8,22.48,3.9,2.64,-1.42
16/05/2025 14:30:00,52.80001,24.24,22.6,3.452,3.616,-1.10799
16/05/2025 14:45:00,55.19999,25.16,24.6,4.78,2.42,-1.76001
16/05/2025 15:00:00,58.79999,27.48,26.2,3.832,2.412,-1.12401
16/05/2025 15:15:00,65.2,28.36,29.44,4.816,3.06,-0.476
16/05/2025 15:30:00,63.20002,27.48,28.76,4.292,3.02,-0.35198
16/05/2025 15:45:00,64.4,29.28,29.56,4.452,2.712,-1.604
16/05/2025 16:00:00,67.20001,29.08,29.96,5.224,3.144,-0.20799
16/05/2025 16:15:00,64.4,26.76,30.32,5.12,2.82,-0.62
16/05/2025 16:30:00,71.6,29.28,31.04,7.692,3.416,0.172
16/05/2025 16:45:00,76.39999,32.2,32.68,7.532,3.836,0.15199
16/05/2025 17:00:00,77.60002,32.24,34.36,7.032,4.748,-0.77998
16/05/2025 17:15:00,74.40001,30.64,35.16,6.516,3.052,-0.96799
16/05/2025 17:30:00,78.8,32.84,34.72,9.164,3.036,-0.96
16/05/2025 17:45:00,81.20002,35.2,34.76,8.88,3.832,-1.47198
16/05/2025 18:00:00,79.99999,32.04,35.92,8.772,3.072,0.19599
16/05/2025 18:15:00,79.2,32.8,33,9.396,3.168,0.836
16/05/2025 18:30:00,71.6,30.36,30.32,7.472,3.136,0.312
16/05/2025 18:45:00,69.99998,32.24,28.64,5.556,3.944,-0.38002
16/05/2025 19:00:00,72.4,31.32,31.96,6.624,2.672,-0.176
16/05/2025 19:15:00,72.4,33.36,30.68,5.808,3.476,-0.924
16/05/2025 19:30:00,69.59999,29.52,29.04,6.44,3.276,1.32399
16/05/2025 19:45:00,69.59999,32.28,29.36,6.156,1.764,0.03999
16/05/2025 20:00:00,69.99998,33.68,29.28,5.584,1.932,-0.47602
16/05/2025 20:15:00,67.60001,31.32,27.8,4.972,2.992,0.51601
16/05/2025 20:30:00,65.59999,27.4,27.68,7.264,2.96,0.29599
16/05/2025 20:45:00,59.60002,27.32,23.52,5.54,2.724,0.49602
16/05/2025 21:00:00,60.8,27.56,25.8,4.868,3.224,-0.652
16/05/2025 21:15:00,59.60002,25.4,25.88,4.86,3.56,-0.09998
16/05/2025 21:30:00,56.80001,23.24,25.6,4.448,3.088,0.42401
16/05/2025 21:45:00,54.79999,24.24,23.52,4.316,2.552,0.17199
16/05/2025 22:00:00,50,22.28,21.56,4.584,1.672,-0.096
16/05/2025 22:15:00,44.79998,18.64,19.76,3.836,2.46,0.10398
16/05/2025 22:30:00,42.40001,18.08,18.64,3.22,2.084,0.37601
16/05/2025 22:45:00,37.19999,15.2,16.84,3.132,1.876,0.15199
16/05/2025 23:00:00,36,16.2,15,2.528,1.928,0.344
16/05/2025 23:15:00,32.4,14.36,13.88,2.62,1.828,-0.288
16/05/2025 23:30:00,30,13.4,13.48,1.96,1.376,-0.216
16/05/2025 23:45:00,26.4,11.6,11.68,2.22,1.232,-0.332
17/05/2025 00:00:00,24.8,10.92,10.8,2.076,1.404,-0.4
17/05/2025 00:15:00,23.6,10.48,10.2,1.944,1.192,-0.216
17/05/2025 00:30:00,22.4,9.6,9.6,1.512,1.552,0.136
17/05/2025 00:45:00,22,9.92,9.68,1.372,1.216,-0.188
17/05/2025 01:00:00,20.8,9.08,8.96,1.52,1.16,0.08
17/05/2025 01:15:00,22,9,9.72,1.388,1.268,0.624
17/05/2025 01:30:00,20.4,8.44,9.32,1.688,1.188,-0.236
17/05/2025 01:45:00,18.4,7.84,8.64,1.208,0.916,-0.204
17/05/2025 02:00:00,18.8,8.2,8.72,1.132,0.772,-0.024
17/05/2025 02:15:00,20.8,8.92,9.96,1.204,0.916,-0.2
17/05/2025 02:30:00,20,9.16,9.32,1.144,0.916,-0.54
17/05/2025 02:45:00,18.8,7.56,8.96,1.16,1.068,0.052
17/05/2025 03:00:00,18.8,8.08,9.16,1.276,0.856,-0.572
17/05/2025 03:15:00,20.8,8.88,9.92,1.288,0.86,-0.148
17/05/2025 03:30:00,21.6,9.24,9.8,1.588,1.02,-0.048
17/05/2025 03:45:00,23.2,9.76,11,1.22,1.016,0.204
17/05/2025 04:00:00,22.8,9.2,11.28,1.668,1.036,-0.384
17/05/2025 04:15:00,24,9.56,11.2,1.596,1.4,0.244
17/05/2025 04:30:00,24.4,10.52,10.56,1.784,1.628,-0.092
17/05/2025 04:45:00,26.8,11.32,11.64,2.16,1.888,-0.208
17/05/2025 05:00:00,26,10.44,11.8,1.78,1.644,0.336
17/05/2025 05:15:00,29.2,10.76,14.36,2.616,1.568,-0.104
17/05/2025 05:30:00,32.4,13.36,15.16,1.928,1.552,0.4
17/05/2025 05:45:00,35.6,14.16,17.36,2.516,1.868,-0.304
17/05/2025 06:00:00,40.39999,16.32,17.8,3.656,2.252,0.37199
17/05/2025 06:15:00,43.6,18.96,18.72,5.012,1.4,-0.492
17/05/2025 06:30:00,46.00001,18.72,21.08,4.432,1.672,0.09601
17/05/2025 06:45:00,52.80001,22.08,24,4.712,2.332,-0.32399
17/05/2025 07:00:00,58.79999,26.08,25.36,5.96,1.872,-0.47201
17/05/2025 07:15:00,60.8,25.68,25.84,5.78,2.336,1.164
17/05/2025 07:30:00,64.4,27,28.72,6.648,2.624,-0.592
17/05/2025 07:45:00,69.99998,31.48,30.68,5.476,2.808,-0.44402
17/05/2025 08:00:00,72.79999,31.52,31.12,7.668,2.592,-0.10001
17/05/2025 08:15:00,76.79999,35.12,31,8.5,3.192,-1.01201
17/05/2025 08:30:00,79.2,35.48,32.4,8.128,3.992,-0.8
17/05/2025 08:45:00,82.00001,35.72,35.04,8.684,3.184,-0.62799
17/05/2025 09:00:00,82.4,38.40001,34.48,7.744,3.808,-2.03201
17/05/2025 09:15:00,84.39998,40.24001,35.08,7.464,3.024,-1.40803
17/05/2025 09:30:00,84.80002,36.68,36.92002,8.048,4.152,-1
17/05/2025 09:45:00,86,39.44002,36.87998,7.768,3.768,-1.856
17/05/2025 10:00:00,83.59999,38.08001,36.4,6.268,3.504,-0.65202
17/05/2025 10:15:00,83.2,36.28001,38.59999,6.548,3.712,-1.94
17/05/2025 10:30:00,76.79999,32.52,34.48,7.412,3.356,-0.96801
17/05/2025 10:45:00,87.99998,37.68001,37.84,8.768,3.14,0.57197
17/05/2025 11:00:00,77.60002,33.12,36.36,6.044,2.892,-0.81598
17/05/2025 11:15:00,78.8,33.44,35.6,6.592,3.256,-0.088
17/05/2025 11:30:00,79.2,37.12,33.32,6.228,2.848,-0.316
17/05/2025 11:45:00,77.19998,34.32,32.64,6.396,4.136,-0.29202
17/05/2025 12:00:00,70.80001,31,31.56,5.98,3.368,-1.10799
17/05/2025 12:15:00,74.00002,34.32,31.72,6.332,2.272,-0.64398
17/05/2025 12:30:00,68.4,32.6,27.96,5.532,3.108,-0.8
17/05/2025 12:45:00,71.6,31.84,30.28,5.992,4.156,-0.668
17/05/2025 13:00:00,69.99998,32.56,27.92,5.752,3.252,0.51598
17/05/2025 13:15:00,72.79999,36.36,28.4,5.672,3.248,-0.88001
17/05/2025 13:30:00,70.80001,34,28.16,5.692,3.564,-0.61599
17/05/2025 13:45:00,65.2,31.56,26.28,5.584,1.744,0.032
17/05/2025 14:00:00,64.00001,30.2,25.96,5.888,1.752,0.20001
17/05/2025 14:15:00,64.4,28.68,26.4,6.576,3.148,-0.404
17/05/2025 14:30:00,64.8,29.84,24.92,7.292,3.08,-0.332
17/05/2025 14:45:00,58.79999,27.08,25.12,5.008,2.524,-0.93201
17/05/2025 15:00:00,61.99999,26.8,27.16,6.148,2.356,-0.46401
17/05/2025 15:15:00,64.4,26.32,30.8,5.148,2.336,-0.204
17/05/2025 15:30:00,64.4,28.2,29.84,4.548,2.572,-0.76
17/05/2025 15:45:00,62.39999,27.96,27.96,5.296,2.052,-0.86801
17/05/2025 16:00:00,61.6,24.64,29.64,5.776,2.124,-0.58
17/05/2025 16:15:00,62.39999,25.28,28.56,6.712,2.444,-0.59601
17/05/2025 16:30:00,68.8,29.96,31.2,4.804,2.748,0.088
17/05/2025 16:45:00,66.80002,27.84,28.44,7.108,3.172,0.24002
17/05/2025 17:00:00,70.40002,29.32,30.92,7.296,3.728,-0.86398
17/05/2025 17:15:00,66.39998,26.48,29,7.972,2.94,0.00798
17/05/2025 17:30:00,66.39998,25.28,31.32,8.408,2.66,-1.26802
17/05/2025 17:45:00,73.59998,30.4,32.32,7.936,3.196,-0.25202
17/05/2025 18:00:00,72.4,29.68,32.92,6.804,2.212,0.784
17/05/2025 18:15:00,73.59998,30.72,33.32,5.876,3.68,0.00398
17/05/2025 18:30:00,78.40001,34.24,33.68,6.392,3.828,0.26001
17/05/2025 18:45:00,74.40001,33.44,28.4,6.744,3.256,2.56001
17/05/2025 19:00:00,69.59999,32.64,26.64,7.144,3.616,-0.44001
17/05/2025 19:15:00,65.99999,30.36,27.56,6.048,2.132,-0.10001
17/05/2025 19:30:00,68,30.12,30.56,5.632,1.892,-0.204
17/05/2025 19:45:00,67.20001,30,28.84,4.928,3.152,0.28001
17/05/2025 20:00:00,66.80002,29.4,28.44,6.02,2.664,0.27602
17/05/2025 20:15:00,69.19999,29.16,29.76,6.684,3.456,0.13999
17/05/2025 20:30:00,63.20002,27.2,25.68,6.8,2.716,0.80402
17/05/2025 20:45:00,60.00001,25.88,25.92,4.264,2.476,1.46001
17/05/2025 21:00:00,53.6,23,23.32,4.864,1.972,0.444
17/05/2025 21:15:00,54.79999,25,23.6,3.792,1.768,0.63999
17/05/2025 21:30:00,51.99998,24,21,5,2.104,-0.10402
17/05/2025 21:45:00,50,24.08,19.88,4.488,2.184,-0.632
17/05/2025 22:00:00,45.20002,20.68,18.76,3.364,2.248,0.14802
17/05/2025 22:15:00,44.79998,18.84,20.16,3.524,1.736,0.53998
17/05/2025 22:30:00,41.19998,17.4,19.32,3.204,1.768,-0.49202
17/05/2025 22:45:00,37.19999,15.88,15.52,3.608,2.364,-0.17201
17/05/2025 23:00:00,34.8,16.76,13.8,2.544,1.616,0.08
17/05/2025 23:15:00,34.4,15.64,14.56,2.772,1.304,0.124
17/05/2025 23:30:00,36.4,16.52,14.48,3.224,2.284,-0.108
17/05/2025 23:45:00,32.8,13.44,13.96,3.372,1.876,0.152
18/05/2025 00:00:00,29.2,12.92,12.76,1.86,1.828,-0.168
18/05/2025 00:15:00,26.8,11.6,11.76,1.656,1.996,-0.212
18/05/2025 00:30:00,23.6,10.4,10.36,1.704,1.12,0.016
18/05/2025 00:45:00,21.6,9.04,8.84,1.668,1.332,0.72
18/05/2025 01:00:00,21.6,9.52,9.76,1.608,0.932,-0.22
18/05/2025 01:15:00,20.8,9.44,9.28,1.696,0.94,-0.556
18/05/2025 01:30:00,21.6,9.04,9.64,1.82,1.12,-0.02
18/05/2025 01:45:00,19.2,8.16,8.92,1.34,0.816,-0.036
18/05/2025 02:00:00,20.4,8.84,9.52,1.292,0.932,-0.184
18/05/2025 02:15:00,19.6,8.4,9.32,1.276,0.8,-0.196
18/05/2025 02:30:00,20,8.6,9.28,1.532,0.848,-0.26
18/05/2025 02:45:00,20,8.8,8.8,1.308,1.132,-0.04
18/05/2025 03:00:00,18.8,8.04,9,1.308,0.812,-0.36
18/05/2025 03:15:00,20,8.6,8.88,1.308,0.94,0.272
18/05/2025 03:30:00,20.4,8.32,9.92,1.36,0.94,-0.14
18/05/2025 03:45:00,20.4,7.96,9.88,1.588,0.952,0.02
18/05/2025 04:00:00,20.8,8.16,10.64,1.348,0.98,-0.328
18/05/2025 04:15:00,22.4,9.4,10.2,1.564,1.308,-0.072
18/05/2025 04:30:00,23.2,9.52,10.84,1.336,1.356,0.148
18/05/2025 04:45:00,21.6,9.24,10.16,1.428,1.108,-0.336
18/05/2025 05:00:00,23.2,10.36,10.64,1.372,0.972,-0.144
18/05/2025 05:15:00,29.2,12,14.04,2.06,1.344,-0.244
18/05/2025 05:30:00,30,12.68,13.12,2.796,1.312,0.092
18/05/2025 05:45:00,29.2,12.36,12.8,2.492,1.864,-0.316
18/05/2025 06:00:00,33.6,12.8,15.44,3.668,1.776,-0.084
18/05/2025 06:15:00,35.6,13,17.12,3.216,1.72,0.544
18/05/2025 06:30:00,40.39999,15.64,17.44,3.556,2.444,1.31999
18/05/2025 06:45:00,48.39998,18.2,22.72,4.656,2.356,0.46798
18/05/2025 07:00:00,46.4,20.52,20.24,3.772,2.284,-0.416
18/05/2025 07:15:00,55.59998,23.52,23.92,5.86,1.98,0.31998
18/05/2025 07:30:00,59.60002,24.08,25.52,6.632,3.232,0.13602
18/05/2025 07:45:00,62.79998,25.4,28.56,5.616,2.496,0.72798
18/05/2025 08:00:00,72,31.44,31.44,6.784,2.304,0.032
18/05/2025 08:15:00,74.00002,30.08,32.8,7.196,3.064,0.86002
18/05/2025 08:30:00,83.2,37.48,34.56,7.608,3.568,-0.016
18/05/2025 08:45:00,87.99998,39.80002,35.92,9.832,3.048,-0.60004
18/05/2025 09:00:00,90.79999,40,35.56,9.788,4.412,1.03999
18/05/2025 09:15:00,86.8,39.2,35.8,8.356,3.748,-0.304
18/05/2025 09:30:00,85.20001,37.48,34.32,7.968,4.124,1.30801
18/05/2025 09:45:00,90,38.31998,37.76,9.184,4.188,0.54802
18/05/2025 10:00:00,85.60001,36.76,36.47999,8.148,3.756,0.45602
18/05/2025 10:15:00,86,38.76001,35.12,8.46,3.84,-0.18001
18/05/2025 10:30:00,82.4,35.52,35.12,9.028,3.928,-1.196
18/05/2025 10:45:00,82.00001,36,35.24,8.168,2.996,-0.40399
18/05/2025 11:00:00,79.2,35.04,36.47999,6.66,2.528,-1.50799
18/05/2025 11:15:00,77.19998,33.64,34.68,7.06,2.668,-0.84802
18/05/2025 11:30:00,79.99999,34.12,36.83999,6.828,3.152,-0.94
18/05/2025 11:45:00,78.8,33.96,35.4,6.812,3.44,-0.812
18/05/2025 12:00:00,77.19998,33.44,33,6.548,3.6,0.61198
18/05/2025 12:15:00,69.99998,31.32,27,6.688,2.772,2.21998
18/05/2025 12:30:00,69.99998,31.48,29.2,6.248,3.484,-0.41202
18/05/2025 12:45:00,66.39998,29.12,30,5.328,2.836,-0.88402
18/05/2025 13:00:00,70.40002,30.36,29.04,6.676,4.344,-0.01998
18/05/2025 13:15:00,64.8,28.04,28.6,5.404,3.124,-0.368
18/05/2025 13:30:00,64.4,27.4,26.16,7.816,3.196,-0.172
18/05/2025 13:45:00,65.99999,29.16,27.04,7.812,2.232,-0.24401
18/05/2025 14:00:00,60.8,25.64,25.72,7.44,2.78,-0.78
